time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,time,total_squared_error,marker_error_RMS,marker_error_max,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51
0.00000000,10.09575059,-4.22641088,0.25375506,-0.66039079,0.69195889,-0.63959360,76.36837914,-14.64447269,4.68981250,91.75016337,1.60134244,8.69572003,2.05772178,-4.18942117,80.82502848,-19.13727558,9.74391346,96.02148291,1.67589103,10.62447804,7.84752657,-4.18942117,-28.18751360,0.37268770,5.42207252,4.74822933,-12.89664144,12.97307002,114.20651526,108.20070034,12.42282091,-13.97140189,27.23195062,111.56632215,103.68287549,0.00000000,0.00646117,0.01225805,0.02825114,1,0.00000000,-257.53399,588.78489,-346.60973,-202.69182,457.80173,-328.01373,-305.80600,105.58005,-306.67651,-363.29156,73.60852,-368.86263,-172.49285,44.54253,-268.84313,-132.42469,71.61367,-318.42981,-277.17666,580.29538,-942.79137,-203.63346,401.82843,-938.42604,-315.15653,112.28084,-939.70116,-371.66621,74.03206,-876.80115,-178.10983,37.21387,-981.36395,-135.61293,70.31775,-925.79511,-217.57117,344.74542,-325.89038,-271.23778,464.45419,-299.21803,-288.23287,354.92492,-284.43309,-276.19431,419.35339,-987.42669,-295.99358,302.27117,-974.18921,-535.38740,656.09703,-396.67439,-427.90413,664.99493,-368.68359,-408.17969,600.19957,-350.88150,-534.67612,545.74114,-402.88678,-419.01543,548.11850,-373.48091,-548.85137,670.44399,-863.02653,-420.35080,667.96016,-903.06965,-565.89165,564.63974,-886.39851,-433.89930,563.08110,-931.41853,-631.79160,725.59113,-510.56090,-819.60188,705.31395,-592.17808,-644.25402,701.11576,-777.29061,-820.72195,702.48064,-682.61002,-730.30743,1194.33412,-675.15509,-644.26911,1163.05961,-504.70544,-679.50923,1162.76871,-845.85152,-586.31712,1112.99176,-650.77201,-587.53350,1110.78963,-698.63818,-637.37242,907.00901,-409.60286,-724.13256,776.22320,-409.98996,-684.68214,810.42998,-339.13856,-512.40775,817.47348,-465.02277,-443.98663,824.54926,-520.57961,-438.00033,791.37098,-504.94592,-640.60752,881.84816,-906.06059,-730.69588,781.88886,-895.82981,-670.03142,795.19443,-956.35955,-504.84289,806.81064,-833.11235,-454.11927,820.80071,-779.35928,-448.78132,790.96409,-796.36551,-685.33985,612.38025,-535.77499,-698.48254,598.01442,-732.28923,-681.67129,620.41376,-544.63269,-683.86198,614.87219,-721.50478
0.01000000,9.92762413,-4.16949856,0.26069235,-0.66073380,0.69200154,-0.64032670,76.54290201,-14.70176153,4.81153006,91.65735664,1.59972266,8.72496402,2.25371496,-4.50095814,80.91856986,-18.99425848,9.66563575,95.96558153,1.67491537,10.70704990,7.83800811,-4.50095814,-28.22581186,0.33810574,5.56531005,5.39731095,-13.26482210,12.71183272,114.44991444,108.09333790,13.36882647,-13.80287002,27.52553803,111.44046598,103.62598637,0.01000000,0.00650742,0.01230185,0.02835844,2,0.01000000,-258.18884,588.89817,-347.33316,-203.20640,457.95906,-328.66682,-305.67255,105.88178,-306.26015,-363.38066,73.51917,-368.78271,-172.58842,44.63352,-268.97506,-132.50294,71.86802,-318.56128,-277.46708,580.19470,-942.62567,-203.76308,401.85765,-938.34127,-315.26153,112.21573,-939.68219,-371.80344,73.96611,-876.90482,-178.16069,37.28239,-981.35647,-135.66762,70.36085,-925.75833,-218.08130,344.84298,-326.04495,-271.87393,464.60911,-299.72509,-288.51368,354.63522,-285.14910,-276.42821,419.28605,-987.22501,-296.15484,302.22429,-974.18936,-536.21304,656.16033,-396.88609,-428.69007,664.75133,-369.01660,-408.94700,600.08717,-351.53744,-535.18225,545.55453,-404.03099,-419.66634,548.09779,-374.23818,-549.24721,670.34686,-863.53210,-420.71736,667.83207,-903.37549,-566.27424,564.58693,-886.96570,-434.14492,562.97195,-931.59090,-632.03056,725.51953,-511.15133,-819.88872,705.63796,-592.75506,-644.57600,701.18867,-778.23864,-821.02950,702.84063,-683.53556,-728.79547,1194.37221,-675.17395,-642.40207,1163.17506,-505.17903,-678.53170,1162.87946,-845.83498,-585.16093,1113.13654,-651.32766,-586.38281,1110.80263,-699.02062,-633.70811,907.61862,-409.46619,-719.48645,776.14940,-408.75701,-680.05617,810.91878,-338.08411,-507.73307,819.10391,-464.13530,-439.89444,826.97486,-520.17967,-433.31049,794.05062,-504.08207,-637.40157,882.55029,-906.25414,-726.36595,781.40112,-896.09369,-665.74570,795.58457,-956.53841,-500.94318,808.47028,-833.02023,-450.28661,823.13461,-779.38361,-444.64523,793.28288,-796.37219,-685.80021,612.41008,-536.59373,-698.99012,598.17945,-733.11468,-682.10440,620.34826,-545.32496,-684.32997,614.89105,-722.42804
0.02000000,9.74061804,-4.19655135,0.25637032,-0.66109956,0.69205079,-0.64112883,76.69529195,-14.73190052,4.80545988,91.53023387,1.59750395,8.66272310,2.27139703,-4.73767203,81.08507493,-18.87819581,9.67730975,95.92179136,1.67415108,10.65960286,7.65913117,-4.73767203,-28.27100476,0.42780171,5.76791340,6.12415975,-13.82504994,12.56235894,114.73423434,108.27026108,14.36468011,-13.57648434,27.79431103,111.20908657,103.85739806,0.02000000,0.00649889,0.01229378,0.02836155,3,0.02000000,-259.00962,589.04814,-347.87324,-203.76909,458.13391,-329.20690,-305.71811,105.94332,-306.14411,-363.45917,73.49020,-368.78476,-172.65354,44.71745,-269.05208,-132.56727,72.04477,-318.67185,-277.70536,580.18025,-942.52157,-203.91470,401.90144,-938.28039,-315.36975,112.19818,-939.71049,-371.90453,73.89342,-877.00245,-178.20357,37.34597,-981.33497,-135.73452,70.44171,-925.71981,-218.58078,344.97923,-326.33855,-272.52377,464.79228,-300.21145,-288.91388,354.42218,-285.63070,-276.65367,419.24212,-987.06422,-296.33574,302.24780,-974.09352,-537.03524,656.45673,-397.32459,-429.54742,664.66715,-369.63688,-409.66054,600.06054,-352.16987,-535.90760,545.77349,-404.79927,-420.48699,548.21517,-374.89878,-549.65122,670.35214,-864.15775,-421.05185,667.68858,-903.64170,-566.66920,564.50846,-887.32145,-434.39934,562.82309,-931.79233,-632.30017,725.64750,-512.08278,-820.21307,706.03343,-593.62373,-644.95014,701.12097,-779.04164,-821.37854,703.16635,-684.29991,-727.09686,1194.44511,-675.05875,-640.21432,1163.17299,-505.43551,-677.29036,1163.09317,-845.69895,-583.70239,1113.14828,-651.74640,-584.98936,1110.75416,-699.25466,-629.85369,908.07510,-409.24708,-714.14328,776.21151,-406.92735,-675.09501,811.36275,-336.85969,-502.95150,820.98337,-463.28442,-435.40614,829.53014,-519.57880,-428.35175,796.80647,-503.18306,-633.91020,883.29029,-906.18748,-721.76641,781.11088,-896.28028,-661.25851,796.00322,-956.59158,-496.77430,810.38825,-832.84639,-446.19157,825.47525,-779.23084,-440.37036,795.76028,-796.29221,-686.27603,612.61720,-537.36404,-699.53906,598.24288,-733.86952,-682.57235,620.56942,-546.14072,-684.84777,614.97158,-723.16940
0.03000000,9.57286091,-4.25382038,0.23141617,-0.66150126,0.69222286,-0.64184189,76.80960714,-14.73648986,4.75402777,91.41245313,1.59544828,8.61523721,2.30274258,-5.06084496,81.23975488,-18.81290995,9.71463933,95.86054833,1.67308219,10.65191929,7.57349636,-5.06084496,-28.39799347,0.54359576,6.03844935,6.95067410,-14.44915045,12.42268403,115.02309166,108.08992174,15.40862867,-13.29259382,28.10353113,111.03659677,103.71285112,0.03000000,0.00646501,0.01226169,0.02835267,4,0.03000000,-259.84711,589.21504,-348.29638,-204.44387,458.34139,-329.61444,-305.94100,105.81971,-306.26693,-363.54246,73.50879,-368.83389,-172.70537,44.79517,-269.13584,-132.62838,72.16585,-318.70736,-277.92371,580.22318,-942.44046,-204.10790,401.99595,-938.23619,-315.48005,112.20751,-939.76920,-371.97219,73.84388,-877.08035,-178.23121,37.40996,-981.28714,-135.79520,70.61018,-925.75149,-219.07359,345.18654,-326.66541,-273.19834,464.99717,-300.72209,-289.48568,354.43303,-285.84613,-276.88033,419.23225,-986.91175,-296.50320,302.32729,-974.00697,-537.81544,656.81511,-398.16532,-430.54299,664.81927,-370.35506,-410.38462,600.19703,-352.84770,-536.97334,546.50805,-405.05153,-421.38643,548.50969,-375.43371,-550.04538,670.50275,-864.89116,-421.36312,667.58151,-904.04400,-567.03181,564.42978,-887.63464,-434.62444,562.65766,-931.96641,-632.76481,725.85891,-512.96739,-820.65575,706.43295,-594.60871,-645.28748,701.07225,-779.65291,-821.76856,703.47858,-685.01789,-725.05979,1194.55561,-674.69771,-637.69213,1163.05171,-505.55395,-675.62381,1163.37244,-845.45973,-581.89595,1113.06175,-651.93167,-583.16255,1110.77116,-699.23489,-625.63677,908.52450,-408.71863,-708.22292,776.23457,-404.67004,-669.41236,811.82960,-335.35265,-497.84151,823.06802,-462.33446,-430.44597,832.21772,-518.88474,-423.01794,799.66957,-502.19643,-630.06930,884.08890,-905.90405,-716.83609,781.11882,-896.37851,-656.42095,796.49627,-956.53994,-492.21153,812.49598,-832.52223,-441.80147,827.87276,-778.83376,-435.80810,798.38324,-796.05055,-686.88855,612.89009,-538.02997,-700.05606,598.31437,-734.52693,-683.17608,620.89546,-546.90123,-685.35296,615.11597,-723.75759
0.04000000,9.44794417,-4.28098694,0.13307485,-0.66193981,0.69247490,-0.64232662,76.88789633,-14.63680211,4.78597044,91.28446975,1.59321455,8.69450450,2.48022609,-5.47873472,81.32192826,-18.84239497,9.72391665,95.82689340,1.67249480,10.93915363,7.88147999,-5.47873472,-28.62001296,0.62603555,6.28211098,7.92992760,-15.02901564,12.39813173,115.37245332,107.65425927,16.48663893,-13.07669633,28.43518924,110.93575567,102.69874461,0.04000000,0.00645706,0.01225415,0.02840825,5,0.04000000,-260.57987,589.34545,-348.86310,-205.16891,458.58620,-329.99602,-306.16456,105.72425,-306.38775,-363.62786,73.52885,-368.85456,-172.75976,44.87545,-269.24951,-132.69236,72.30247,-318.65511,-278.16103,580.24590,-942.30124,-204.35572,402.11308,-938.13381,-315.60048,112.19407,-939.80210,-372.04122,73.82862,-877.12163,-178.24327,37.49881,-981.25147,-135.84640,70.83571,-925.85304,-219.58733,345.43966,-326.89453,-273.93351,465.22382,-301.23082,-290.10459,354.75719,-286.03521,-277.10165,419.29252,-986.78892,-296.66313,302.42081,-974.00546,-538.52482,657.05079,-399.27774,-431.43352,665.21351,-370.94809,-411.20474,600.59245,-353.48595,-538.00270,547.03663,-405.47154,-422.21969,548.86452,-375.93086,-550.42226,670.62998,-865.59601,-421.65968,667.54945,-904.60565,-567.34117,564.38089,-888.17871,-434.79745,562.51157,-932.09146,-633.43300,725.95527,-513.52470,-821.21082,706.76524,-595.48236,-645.53958,701.21795,-780.17761,-822.17543,703.82497,-685.83658,-722.62038,1194.69838,-674.11496,-634.88077,1162.85159,-505.56513,-673.49754,1163.62186,-845.06488,-579.83349,1112.90704,-651.89828,-581.12641,1110.58702,-698.83289,-620.91905,909.08953,-407.79757,-701.86965,775.98342,-402.47246,-662.91601,812.44260,-333.49810,-492.25180,825.18263,-461.12799,-425.16407,834.90584,-518.06191,-417.29485,802.55703,-501.11144,-625.91187,884.95845,-905.51462,-711.73542,781.15298,-896.33564,-651.23584,797.09174,-956.31407,-487.29279,814.63958,-832.02370,-437.12271,830.40155,-778.27688,-430.86927,800.98142,-795.50326,-687.64990,613.05661,-538.66266,-700.50735,598.51861,-735.18284,-683.91509,621.07361,-547.54641,-685.80314,615.31948,-724.36987
0.05000000,9.25739537,-4.22941686,0.05854144,-0.66241595,0.69259040,-0.64301688,77.08923869,-14.59526821,4.89935639,91.15627710,1.59097717,8.44582892,2.28293281,-5.61585206,81.44683308,-18.76175128,9.60983673,95.75961895,1.67132064,10.63359105,7.22744597,-5.61585206,-28.81700052,0.65237924,6.50140979,8.99211342,-15.72367492,12.25286534,115.56291639,108.42644389,17.59851403,-12.73800583,28.65947715,110.67664670,103.50083514,0.05000000,0.00640956,0.01220899,0.02849441,6,0.05000000,-261.37970,589.44278,-349.64009,-205.82166,458.84608,-330.42666,-306.25677,105.72893,-306.40990,-363.68428,73.53969,-368.83376,-172.80031,44.94211,-269.31774,-132.75028,72.47595,-318.59107,-278.39587,580.24269,-942.12992,-204.64064,402.16069,-937.90676,-315.72421,112.15832,-939.78165,-372.12459,73.80773,-877.11730,-178.24922,37.60999,-981.25417,-135.89815,71.01337,-925.90845,-220.17262,345.66868,-327.10921,-274.68944,465.42181,-301.68779,-290.64274,355.27360,-286.35019,-277.29011,419.42301,-986.74268,-296.84068,302.47403,-973.95224,-539.22164,657.29585,-400.36684,-431.99724,665.73367,-371.68463,-412.08773,601.13803,-354.06725,-538.71860,547.08858,-406.37997,-423.02279,549.19450,-376.51276,-550.79402,670.51407,-866.25032,-421.93279,667.53716,-905.08249,-567.63123,564.35081,-888.97138,-434.94897,562.37481,-932.23429,-634.08683,725.97415,-514.16086,-821.76746,707.11871,-596.39867,-645.79623,701.33115,-780.76741,-822.58544,704.20585,-686.72239,-719.80967,1194.87339,-673.34980,-631.69150,1162.55256,-505.25349,-670.94438,1163.85403,-844.35523,-577.51801,1112.63165,-651.65369,-579.34382,1109.63195,-697.98768,-615.65751,909.66870,-406.61952,-694.85133,775.52184,-400.50900,-656.02153,813.13250,-331.38545,-486.20283,827.27737,-459.68711,-419.54114,837.54183,-516.94162,-411.14846,805.39640,-499.89841,-621.41295,885.89366,-905.01415,-706.52600,780.89571,-896.06956,-645.74735,797.77521,-955.83378,-482.11421,816.84646,-831.44768,-432.10125,833.04318,-777.65363,-425.56034,803.53607,-794.68312,-688.44814,613.17565,-539.37512,-701.01400,598.70872,-735.91961,-684.69329,621.20754,-548.28401,-686.29427,615.50616,-725.06417
0.06000000,9.05237484,-4.24799532,0.00844835,-0.66286774,0.69264804,-0.64383696,77.27186763,-14.56165152,4.94920465,91.01779730,1.58856024,8.34007771,2.30581602,-5.82768645,81.61963867,-18.67930623,9.59573305,95.70728474,1.67040724,10.61312714,7.07436616,-5.82768645,-29.03697048,0.82434653,6.64841563,10.18931396,-16.41645159,12.21770689,115.79271134,108.27917728,18.64755761,-12.38382173,28.76719081,110.56249372,103.40279651,0.06000000,0.00635581,0.01215769,0.02861762,7,0.06000000,-262.32766,589.57146,-350.42579,-206.43228,459.08749,-330.86278,-306.25820,105.75358,-306.38644,-363.71254,73.55834,-368.80157,-172.80749,44.96686,-269.32280,-132.79560,72.64821,-318.58214,-278.60815,580.22775,-941.99999,-204.90193,402.12265,-937.61101,-315.82627,112.14676,-939.74709,-372.19995,73.75946,-877.09195,-178.27049,37.68529,-981.20995,-135.93757,71.12569,-925.88672,-220.79309,345.85447,-327.43594,-275.34915,465.51579,-302.15058,-291.09770,355.71654,-286.59665,-277.43985,419.54763,-986.71565,-296.99289,302.47787,-973.78686,-539.98943,657.73888,-401.45041,-432.50813,666.17843,-372.85943,-412.94514,601.58748,-354.84686,-539.52704,547.57743,-407.04763,-423.89574,549.58324,-377.22267,-551.14785,670.24993,-867.03595,-422.19649,667.47186,-905.41512,-567.89293,564.31918,-889.81348,-435.09892,562.22686,-932.43426,-634.64532,725.97313,-515.08970,-822.27669,707.55919,-597.54713,-646.11619,701.16900,-781.50692,-823.00084,704.58797,-687.66096,-716.67951,1195.05838,-672.33932,-628.14512,1162.16043,-504.56627,-667.99428,1164.14148,-843.29324,-574.88312,1112.21874,-651.09398,-577.61620,1108.14346,-696.89647,-609.90475,910.18024,-405.26672,-687.30591,775.03487,-398.48481,-649.01301,813.65650,-329.15427,-479.76729,829.41609,-458.09406,-413.41127,840.25518,-515.62222,-404.54121,808.25864,-498.50659,-616.57125,886.85088,-904.34105,-700.95829,780.52158,-895.63816,-639.94879,798.48280,-955.19087,-476.70051,819.09609,-830.77901,-426.75933,835.68691,-776.93553,-419.93272,806.20854,-793.86511,-689.27801,613.30888,-540.19024,-701.65823,598.72214,-736.73771,-685.49423,621.37352,-549.16175,-686.91368,615.54831,-725.81802
0.07000000,8.81697350,-4.29491580,-0.04685637,-0.66327117,0.69269385,-0.64470044,77.46866912,-14.52954015,4.96263817,90.86929501,1.58596839,8.25808741,2.40962043,-5.94173620,81.83605394,-18.60055984,9.63164127,95.66674689,1.66969972,10.68225049,7.08779428,-5.94173620,-29.25703880,1.05444715,6.77997595,11.49943357,-17.18274220,12.31258753,116.03347725,107.78371918,19.70282204,-12.00327711,28.82230000,110.45277573,103.03720791,0.07000000,0.00630396,0.01210801,0.02862640,8,0.07000000,-263.22323,589.77062,-351.09398,-207.09166,459.32185,-331.26302,-306.25779,105.76813,-306.37413,-363.74458,73.59280,-368.77462,-172.78835,44.96475,-269.32729,-132.82020,72.77900,-318.61822,-278.81367,580.16406,-941.86868,-205.08775,402.08315,-937.34921,-315.90668,112.17723,-939.76738,-372.25750,73.71525,-877.09093,-178.31761,37.70441,-981.06294,-135.96539,71.23842,-925.86561,-221.30646,346.05653,-327.79521,-275.93308,465.56442,-302.65272,-291.50243,355.93763,-286.67456,-277.56398,419.62186,-986.64964,-297.08391,302.51461,-973.67847,-540.78602,658.39799,-402.69021,-433.25492,666.54651,-374.24131,-413.78595,602.03201,-355.82759,-540.62127,548.68420,-407.37517,-424.82562,550.08052,-378.01311,-551.47442,670.10519,-867.99620,-422.45750,667.35746,-905.80372,-568.07687,564.26736,-890.48794,-435.21760,562.06804,-932.65546,-635.17835,725.83227,-516.01500,-822.76451,707.97559,-598.78638,-646.47537,700.98068,-782.40147,-823.42407,704.98354,-688.69722,-713.23814,1195.21178,-671.10052,-624.41909,1161.73625,-503.76860,-664.66648,1164.48611,-841.96450,-572.01869,1111.57366,-650.21263,-575.21095,1106.95532,-695.79290,-603.71215,910.68688,-403.69556,-679.66800,774.43574,-395.95202,-641.59530,814.01119,-326.74628,-472.94545,831.64438,-456.34823,-406.84300,843.10198,-514.20339,-397.51094,811.20110,-496.99241,-611.44397,887.78810,-903.41406,-694.82060,780.42051,-894.97037,-633.87250,799.20507,-954.46265,-470.96066,821.22994,-829.81703,-421.13770,838.26436,-776.03450,-414.03209,808.95106,-793.08754,-690.14424,613.33117,-541.13877,-702.35882,598.72069,-737.69467,-686.30433,621.39273,-550.08924,-687.59999,615.51493,-726.72257
0.08000000,8.61066175,-4.25250313,-0.08536792,-0.66365162,0.69278287,-0.64559840,77.67830084,-14.55204178,5.06381404,90.75117077,1.58390673,8.15981924,2.50025812,-6.04403130,81.97192970,-18.47232564,9.56406714,95.61035500,1.66871549,10.65965280,6.94698735,-6.04403130,-29.54568237,1.21606313,6.87390909,12.87539242,-17.95801319,12.33089963,116.21089237,107.54439666,20.82030604,-11.58895861,28.87526560,110.31578606,102.94102692,0.08000000,0.00627118,0.01207648,0.02852478,9,0.08000000,-263.99103,590.01776,-351.71706,-207.76324,459.57949,-331.65897,-306.28035,105.82607,-306.38463,-363.78095,73.63917,-368.74076,-172.76803,44.97413,-269.36558,-132.82578,72.85830,-318.66447,-279.00797,580.05021,-941.66335,-205.20816,402.09303,-937.12746,-315.98348,112.20997,-939.84021,-372.31004,73.69033,-877.11543,-178.36245,37.72695,-980.92142,-136.00566,71.34383,-925.85258,-221.67146,346.30892,-328.04170,-276.57034,465.68817,-303.13476,-291.94580,356.02829,-286.85660,-277.64118,419.66694,-986.58079,-297.13705,302.60610,-973.71113,-541.50160,659.13799,-403.91654,-434.12027,667.01990,-375.52926,-414.66567,602.70609,-356.70806,-541.60209,549.48317,-408.03802,-425.73165,550.61372,-378.76597,-551.79762,670.08934,-868.92186,-422.67105,667.23068,-906.32105,-568.20764,564.13835,-890.95775,-435.28336,561.87765,-932.84215,-635.60487,725.56529,-516.90765,-823.22660,708.31239,-599.90235,-646.84789,701.04601,-783.35264,-823.84062,705.42723,-689.74832,-709.46530,1195.31348,-669.72548,-620.55263,1161.23506,-503.00118,-660.95348,1164.85365,-840.43935,-569.14404,1110.49543,-649.17620,-572.03324,1106.11910,-694.60936,-597.08778,911.27647,-401.89240,-671.90846,773.50755,-392.96959,-633.50142,814.46094,-324.07463,-465.64984,833.93391,-454.45344,-399.99999,845.94080,-512.59187,-390.13499,814.14319,-495.45237,-606.02292,888.74003,-902.23422,-688.24768,780.65224,-893.83837,-627.52680,800.05922,-953.66083,-464.82508,823.28631,-828.66187,-415.20507,840.75940,-774.91900,-407.88983,811.54487,-792.08382,-690.89749,613.24048,-542.22560,-703.02543,598.88908,-738.80594,-687.01835,621.29623,-551.13455,-688.22554,615.62338,-727.79200
0.09000000,8.36946425,-4.17602079,-0.09530213,-0.66398204,0.69287014,-0.64654291,77.93665117,-14.62126306,5.18900980,90.62755501,1.58174923,7.98545524,2.56859427,-6.12034977,82.11919453,-18.30027048,9.46070328,95.53163433,1.66734156,10.62679804,6.74143406,-6.12034977,-29.83236752,1.38936633,6.90236650,14.36411835,-18.83990085,12.66711676,116.47821343,106.86505006,21.95002606,-11.19157257,28.94449883,110.15266082,102.50898942,0.09000000,0.00626282,0.01206843,0.02844339,10,0.09000000,-264.79335,590.25071,-352.42509,-208.38765,459.82050,-332.09943,-306.30749,105.92061,-306.40567,-363.79655,73.69069,-368.69176,-172.74118,45.00524,-269.42945,-132.83308,72.89662,-318.70404,-279.15133,579.94588,-941.42076,-205.29593,402.11631,-936.90581,-316.05652,112.21564,-939.90194,-372.36504,73.65702,-877.14984,-178.38178,37.77349,-980.87120,-136.04654,71.42353,-925.85713,-221.99933,346.54351,-328.25275,-277.25096,465.91334,-303.57958,-292.47036,356.10176,-287.25786,-277.62979,419.69489,-986.53820,-297.16097,302.68248,-973.76739,-542.12828,659.75425,-405.04505,-435.00994,667.56069,-376.81627,-415.51969,603.45091,-357.49276,-542.37162,549.79189,-408.97939,-426.59152,551.15910,-379.36934,-552.09929,670.02658,-869.75549,-422.81483,667.09174,-906.87156,-568.35835,563.86610,-891.39081,-435.31753,561.60720,-932.95321,-635.81255,725.38398,-517.93250,-823.67631,708.66727,-600.92065,-647.17825,701.26270,-784.20193,-824.22934,705.91504,-690.72599,-705.34687,1195.36100,-668.12967,-616.45714,1160.54738,-502.08032,-656.79226,1165.19025,-838.77265,-566.18880,1109.05887,-648.01793,-568.54732,1105.08277,-693.17476,-590.05167,911.93385,-399.92345,-663.63379,772.35286,-389.91559,-624.83859,815.04434,-321.20589,-457.85297,836.22578,-452.43718,-392.76156,848.73924,-510.82418,-382.40001,817.04384,-493.87085,-600.25066,889.78306,-900.89320,-681.42325,780.88531,-892.73419,-620.83452,801.05477,-952.75210,-458.39074,825.41299,-827.57121,-408.98522,843.15624,-773.63501,-401.49884,813.98380,-790.77435,-691.47051,613.22297,-543.32116,-703.62162,599.16413,-739.92151,-687.60989,621.33341,-552.30879,-688.69690,615.92288,-728.83945
