time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,time,total_squared_error,marker_error_RMS,marker_error_max,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51
0.00000000,20.55896873,0.98608786,4.41355190,-0.66934512,0.58737924,-0.58820037,74.80384329,-10.54703284,-2.34155729,96.44835320,1.68334132,1.72721701,-8.71041394,-3.57213863,74.95905081,-9.48453070,4.13298865,94.72896079,1.65333226,2.04962347,0.94916110,-3.57213863,-35.86118795,0.87360195,-1.22618759,1.73179802,-2.58392861,-8.18390889,122.63913264,103.51666826,-2.36818692,-1.58743861,-15.56791812,126.13631493,85.82618647,0.00000000,0.01162117,0.01643958,0.03267008,1,0.00000000,-268.46978,522.07663,-380.06080,-195.16847,441.88137,-397.56549,-278.28861,122.04641,-429.77726,-362.48933,75.03565,-475.15892,-164.13070,49.01040,-394.31324,-109.07171,78.27725,-459.47437,-305.17497,529.31666,-862.66655,-271.50327,456.23993,-888.70082,-286.09258,126.41746,-843.61419,-364.55410,73.97635,-788.13500,-173.25839,51.00430,-877.31482,-113.99761,81.02199,-814.96624,-212.41400,331.01357,-381.14823,-256.27993,456.66130,-352.96349,-288.20294,346.31260,-352.18808,-360.83002,453.97474,-872.42847,-344.22740,332.63246,-871.90920,-583.57672,575.76866,-403.01802,-477.35734,591.90427,-398.58647,-447.90903,545.86764,-356.58884,-567.37964,466.77195,-383.98208,-454.56367,490.13800,-369.99142,-578.44356,590.99487,-790.35144,-441.99811,610.31233,-814.51611,-571.77638,491.03439,-835.23956,-438.29694,506.36834,-861.40280,-660.86190,631.06816,-462.26984,-832.41555,563.95681,-522.34397,-671.45205,627.41679,-707.39624,-840.87831,561.02793,-629.43121,-748.30527,1134.06053,-580.89772,-659.03174,1070.16160,-417.76914,-708.90552,1070.67380,-756.64172,-624.46714,1045.83029,-562.98587,-631.95630,1042.53990,-617.93908,-655.66571,906.87109,-357.05354,-733.40844,709.64563,-412.96187,-717.27870,727.28188,-322.44543,-555.10554,748.28079,-354.38073,-477.71825,794.94488,-382.44713,-474.93639,748.74155,-373.25337,-739.51581,941.02194,-829.91107,-766.29770,705.83254,-751.89008,-766.17838,720.19465,-836.34027,-692.92560,737.49250,-855.74425,-531.68864,789.35052,-852.63812,-523.67267,748.72889,-850.42770,-682.44924,491.68247,-477.55559,-698.82662,492.16232,-683.86679,-678.31669,533.34060,-492.66486,-691.07075,528.92652,-654.05380
0.01000000,20.54172041,1.00757994,4.40727790,-0.66938273,0.58733139,-0.58824667,74.82738403,-10.56041047,-2.32131347,96.44234066,1.68323638,1.78278766,-8.66599808,-3.71420063,74.96659101,-9.46523093,4.10550128,94.71601199,1.65310626,2.01796262,0.89907467,-3.71420063,-35.88310940,0.86524022,-1.23959052,1.70585745,-2.58434915,-8.13631215,122.80578316,102.86709831,-2.42088369,-1.58386577,-15.54654674,126.30020139,85.48464186,0.01000000,0.01163776,0.01645131,0.03271758,2,0.01000000,-268.47173,521.97604,-380.05606,-195.14630,441.88791,-397.57964,-278.27801,122.02721,-429.74201,-362.53674,75.19824,-475.27044,-164.11649,48.97786,-394.31138,-109.07010,78.26964,-459.44489,-305.18546,529.29864,-862.66418,-271.45860,456.30196,-888.79689,-286.09287,126.43053,-843.61684,-364.43457,74.02903,-788.03555,-173.28184,50.98555,-877.25632,-114.00720,81.04954,-814.97707,-212.59799,331.35986,-380.98226,-256.32581,456.61752,-352.98845,-288.62251,345.65993,-352.54673,-360.84040,453.95326,-872.43615,-344.26281,332.64766,-871.86011,-583.66388,575.81178,-403.08355,-477.55507,592.20979,-398.73045,-447.91677,545.94704,-356.58814,-567.41159,466.68216,-383.97810,-454.58994,490.14130,-369.99128,-578.45889,590.99157,-790.34975,-441.99636,610.30911,-814.50724,-571.76381,490.93921,-834.98456,-438.29473,506.36123,-861.39439,-661.10330,630.93631,-462.35328,-832.33808,563.74155,-522.41260,-671.48610,627.39956,-707.42567,-840.93160,561.04616,-629.45495,-748.22251,1134.10738,-580.80599,-658.84149,1070.13406,-417.62908,-708.77932,1070.74864,-756.59894,-624.40699,1045.69281,-562.74521,-631.88144,1042.54625,-617.89128,-655.56149,906.79868,-356.91201,-733.36804,709.66890,-413.02029,-717.23886,727.27947,-322.48414,-555.08446,748.32815,-354.30540,-477.61677,794.98407,-382.29132,-474.88452,748.68671,-373.26166,-739.41731,941.10513,-829.93442,-766.24093,706.01212,-751.87437,-766.09596,720.25320,-836.33572,-692.83210,737.54510,-855.76848,-531.58477,789.39636,-852.63397,-523.57534,748.75099,-850.38082,-682.48555,491.55998,-477.66117,-698.83611,492.15890,-683.97417,-678.12979,533.05798,-492.95322,-691.08256,528.99577,-654.29253
0.02000000,20.51234981,1.05047345,4.42677288,-0.66938883,0.58727058,-0.58834486,74.87291866,-10.60067181,-2.23853419,96.47810637,1.68386061,2.02646023,-8.31408458,-4.18907078,74.98394997,-9.41558457,4.05194906,94.69060202,1.65266278,1.93658720,0.74985066,-4.18907078,-35.87629508,0.84748845,-1.27241290,1.69016043,-2.62077719,-8.01347222,123.05903537,100.33013767,-2.39357378,-1.61130385,-15.46128958,126.51219659,84.24264216,0.02000000,0.01166916,0.01647349,0.03273674,3,0.02000000,-268.47510,521.96786,-380.05847,-195.17571,441.88341,-397.58304,-278.28783,122.01518,-429.74421,-362.54150,75.21752,-475.29215,-164.13156,48.99143,-394.26517,-109.09180,78.26676,-459.43805,-305.19525,529.30061,-862.66544,-271.45692,456.28549,-888.73589,-286.09521,126.43052,-843.61148,-364.40708,74.03804,-787.99996,-173.28898,50.98075,-877.23736,-113.99987,81.08194,-815.01270,-212.53254,331.16322,-381.01682,-256.34182,456.60684,-352.99202,-288.68409,345.54623,-352.56520,-360.84440,453.94458,-872.43823,-344.26321,332.65206,-871.85594,-583.70309,575.78085,-403.10093,-477.55925,592.21533,-398.75522,-447.95496,545.92821,-356.60868,-567.39914,466.75409,-383.98226,-454.61506,490.13715,-369.96589,-578.47206,590.99407,-790.35081,-442.01182,610.31357,-814.51275,-571.76495,490.90767,-834.93104,-438.30476,506.34770,-861.37864,-661.17475,630.90175,-462.37251,-832.33187,563.64808,-522.48700,-671.49936,627.38504,-707.45279,-840.95794,561.03314,-629.46010,-748.12669,1134.13014,-580.74540,-658.65455,1070.12498,-417.57248,-708.67466,1070.82702,-756.58870,-624.42241,1045.69511,-562.72135,-631.77041,1042.54453,-617.81726,-655.47311,906.77434,-356.87192,-733.36892,709.60017,-412.89294,-717.18011,727.26160,-322.47328,-555.03322,748.32205,-354.30663,-477.50741,795.01548,-382.19066,-474.75230,748.69842,-373.17410,-739.33109,941.17748,-829.93606,-766.14120,705.91685,-752.01999,-765.96552,720.36149,-836.49013,-692.72714,737.60717,-855.79310,-531.47219,789.45255,-852.63641,-523.44016,748.77975,-850.38450,-682.50018,491.51724,-477.70431,-698.83203,492.14844,-684.01871,-678.06123,532.95196,-493.04713,-691.07163,529.00838,-654.38818
0.03000000,20.48823788,1.08679644,4.44899504,-0.66946891,0.58728980,-0.58841546,74.89681893,-10.64985251,-2.19933501,96.46275519,1.68359268,2.10383680,-8.09477396,-4.46910236,74.98419364,-9.35694781,4.01803014,94.64914094,1.65193914,1.87862027,0.66195098,-4.46910236,-35.87075258,0.80993887,-1.30516658,1.70901483,-2.63790374,-7.94373970,123.13247706,99.10715796,-2.33357759,-1.65217442,-15.37947065,126.61403817,83.44745726,0.03000000,0.01171524,0.01650598,0.03268364,4,0.03000000,-268.47500,521.99733,-380.06568,-195.22040,441.86069,-397.57646,-278.30459,122.01554,-429.76351,-362.59067,75.23081,-475.26163,-164.14121,49.03918,-394.20742,-109.12199,78.23610,-459.42027,-305.20513,529.31820,-862.66702,-271.49101,456.23092,-888.63117,-286.09810,126.43167,-843.60473,-364.43305,74.03324,-788.00026,-173.30156,50.98340,-877.22176,-113.98627,81.10210,-815.03539,-212.44460,330.88983,-381.11435,-256.36482,456.63084,-352.99439,-288.79649,345.46019,-352.63455,-360.85125,453.94337,-872.43624,-344.25376,332.64313,-871.88054,-583.69961,575.72418,-403.08106,-477.51611,592.12644,-398.76074,-447.96373,545.88496,-356.59447,-567.37332,466.80917,-383.98330,-454.62701,490.11117,-369.98589,-578.48395,590.99116,-790.34402,-442.05819,610.30802,-814.51873,-571.77765,490.93451,-835.03425,-438.31679,506.34401,-861.36871,-661.12246,630.93553,-462.40776,-832.40192,563.72652,-522.49030,-671.50737,627.38012,-707.46880,-840.98678,560.98344,-629.43076,-748.01575,1134.10300,-580.66040,-658.54132,1070.09030,-417.60742,-708.57062,1070.89666,-756.56939,-624.75013,1045.96369,-563.19512,-631.64229,1042.53058,-617.74501,-655.37008,906.76981,-356.87459,-733.34412,709.46715,-412.62185,-717.07902,727.23690,-322.42626,-554.91831,748.23849,-354.41354,-477.39116,795.04340,-382.13488,-474.55948,748.76709,-373.03310,-739.23982,941.26002,-829.94563,-766.02931,705.54069,-752.39285,-765.75157,720.54861,-836.85607,-692.60582,737.67969,-855.81846,-531.34730,789.50495,-852.62010,-523.28112,748.83612,-850.45054,-682.51483,491.55568,-477.68558,-698.87106,492.12317,-683.99821,-678.17896,533.09316,-492.95815,-691.13016,528.95510,-654.28835
0.04000000,20.52631092,1.09461426,4.44416850,-0.66950337,0.58729870,-0.58841005,74.86865407,-10.65093171,-2.19282791,96.48335267,1.68395218,2.08954820,-8.13990976,-4.61700892,74.94882124,-9.36241004,4.00858020,94.66429442,1.65220362,1.84304983,0.63178014,-4.61700892,-35.91599268,0.80879560,-1.32268347,1.78753802,-2.67295553,-7.91754977,123.11165624,98.66867726,-2.28480147,-1.75633432,-15.32681521,126.67638291,82.87629146,0.04000000,0.01175123,0.01653131,0.03276615,5,0.04000000,-268.48903,521.96256,-380.08446,-195.23215,441.83465,-397.54868,-278.31616,122.01300,-429.77055,-362.65850,75.29260,-475.22503,-164.12516,49.04796,-394.19928,-109.13685,78.18765,-459.37916,-305.21430,529.33627,-862.66297,-271.52746,456.18419,-888.58067,-286.09768,126.44217,-843.60308,-364.43813,74.03047,-787.98875,-173.31991,50.98709,-877.19361,-113.98037,81.10880,-815.03044,-212.54129,331.05943,-381.07342,-256.41264,456.66465,-353.01182,-289.10944,345.12364,-352.91063,-360.86366,453.94829,-872.43882,-344.26139,332.63732,-871.88098,-583.68868,575.72660,-403.08253,-477.57706,592.19273,-398.83259,-447.92712,545.92620,-356.54521,-567.39647,466.69356,-383.97644,-454.63274,490.08125,-370.07610,-578.49341,590.97737,-790.34980,-442.09300,610.29731,-814.51502,-571.79215,490.95900,-835.10266,-438.32006,506.37072,-861.38759,-661.09498,630.92357,-462.50518,-832.44681,563.82472,-522.42678,-671.53560,627.39331,-707.47723,-841.00968,560.94611,-629.40245,-747.89651,1134.05916,-580.55372,-658.49164,1069.99367,-417.62447,-708.43703,1070.93984,-756.49903,-624.92395,1046.15132,-563.52665,-631.52566,1042.56453,-617.71656,-655.25524,906.72914,-356.80864,-733.25271,709.35693,-412.39492,-716.95021,727.19222,-322.39518,-554.76226,748.14669,-354.49518,-477.27465,795.05951,-382.05399,-474.39527,748.82021,-372.94153,-739.10400,941.39297,-830.01083,-765.95489,705.21630,-752.81646,-765.49772,720.77848,-837.26050,-692.46949,737.75949,-855.84548,-531.21066,789.53805,-852.57777,-523.13559,748.91428,-850.52007,-682.52206,491.57518,-477.69171,-698.94275,492.10858,-683.99932,-678.33126,533.25287,-492.91205,-691.24017,528.91310,-654.18308
0.05000000,20.52328708,1.06229510,4.43499385,-0.66944694,0.58730113,-0.58840676,74.85213827,-10.63378310,-2.24723909,96.46890635,1.68370004,2.07043842,-8.29610542,-4.72494090,74.96433996,-9.38218628,4.04813660,94.68763827,1.65261105,1.90507683,0.66081116,-4.72494090,-35.93645232,0.86598928,-1.33786608,1.77765060,-2.67288806,-7.90236348,123.22409248,98.36646939,-2.38460949,-1.81365403,-15.36966291,126.71055437,82.72674147,0.05000000,0.01174768,0.01652882,0.03276694,6,0.05000000,-268.53096,521.87056,-380.11265,-195.24722,441.83428,-397.49660,-278.32924,121.96831,-429.76623,-362.61004,75.23709,-475.17537,-164.11069,48.99382,-394.21942,-109.13894,78.16420,-459.34857,-305.21878,529.34821,-862.66716,-271.53982,456.14829,-888.52836,-286.09365,126.45398,-843.60889,-364.42733,74.00187,-787.96220,-173.32175,50.99342,-877.18167,-113.98004,81.11675,-815.02745,-212.62683,331.30371,-380.97173,-256.46291,456.64913,-353.03774,-289.22154,344.94442,-353.00837,-360.87194,453.96640,-872.44689,-344.27206,332.65396,-871.82300,-583.67191,575.79677,-403.12060,-477.63865,592.28314,-398.88983,-447.90239,546.01557,-356.52587,-567.45737,466.57708,-383.97531,-454.64209,490.06820,-370.13611,-578.50606,590.96335,-790.40869,-442.07408,610.30400,-814.51065,-571.80605,490.96393,-835.11224,-438.31869,506.39224,-861.39993,-661.12871,630.84149,-462.59026,-832.44669,563.81744,-522.39658,-671.58365,627.41503,-707.48756,-841.00981,560.93817,-629.40866,-747.77351,1134.05525,-580.47012,-658.39939,1069.85944,-417.54003,-708.27437,1070.96177,-756.38958,-624.39343,1045.89837,-563.00668,-631.37713,1042.61632,-617.61787,-655.14842,906.62654,-356.70662,-733.11313,709.31929,-412.32452,-716.82140,727.08757,-322.41031,-554.60457,748.09709,-354.42674,-477.16727,795.05074,-381.90943,-474.29383,748.82440,-372.90299,-738.92506,941.56449,-830.09835,-765.91892,705.29486,-753.05224,-765.28631,720.97906,-837.49432,-692.32103,737.84081,-855.87751,-531.05740,789.57268,-852.56263,-523.00364,748.97135,-850.52608,-682.52302,491.52388,-477.75546,-698.99340,492.11614,-684.05900,-678.40703,533.25289,-492.98348,-691.30796,528.91486,-654.20518
0.06000000,20.53208094,1.07128410,4.44276157,-0.66943792,0.58730005,-0.58844929,74.84244866,-10.63890000,-2.21996268,96.47517841,1.68380951,2.07073824,-8.28211782,-4.83893867,74.95802884,-9.37988092,4.02320528,94.69228637,1.65269217,1.88063143,0.64452650,-4.83893867,-35.98113815,0.89815110,-1.34600637,1.79331734,-2.67901653,-7.87584990,123.29889159,97.86026280,-2.41702180,-1.83914399,-15.33708368,126.80212185,82.33558271,0.06000000,0.01173271,0.01651829,0.03279025,7,0.06000000,-268.57568,521.82621,-380.12977,-195.29255,441.87559,-397.47176,-278.32898,121.91532,-429.75382,-362.50696,75.02924,-475.09971,-164.10309,48.96125,-394.20901,-109.13477,78.17203,-459.34411,-305.22289,529.35890,-862.67353,-271.53303,456.14412,-888.47059,-286.09559,126.46854,-843.61336,-364.43988,73.96307,-787.94099,-173.31316,51.00072,-877.18469,-113.98226,81.12819,-815.02656,-212.53438,331.21184,-380.98471,-256.49295,456.57977,-353.05033,-289.08716,345.02201,-352.87258,-360.87881,453.98787,-872.45090,-344.27739,332.67886,-871.74920,-583.65590,575.87647,-403.15881,-477.62790,592.27047,-398.89369,-447.91968,546.02236,-356.54976,-567.47543,466.62057,-383.98251,-454.64159,490.06915,-370.12072,-578.52779,590.95585,-790.49608,-442.04211,610.31625,-814.50572,-571.82101,490.98271,-835.17413,-438.31228,506.35029,-861.34655,-661.12203,630.81149,-462.62663,-832.48852,563.79876,-522.42995,-671.63700,627.42240,-707.50239,-841.03295,560.92566,-629.42736,-747.63204,1134.07177,-580.35587,-658.23745,1069.70884,-417.42080,-708.10383,1071.00190,-756.26720,-623.68426,1045.54440,-562.29367,-631.13504,1042.47070,-617.27245,-655.01516,906.45337,-356.71424,-732.88297,709.38537,-412.41328,-716.67557,726.91317,-322.46014,-554.44233,748.05881,-354.25345,-477.06512,795.04187,-381.76090,-474.20387,748.83089,-372.84776,-738.74711,941.71807,-830.12824,-765.88011,705.69372,-753.10043,-765.13171,721.12312,-837.56597,-692.16789,737.91620,-855.91906,-530.88333,789.63700,-852.59465,-522.85616,748.98470,-850.47487,-682.53831,491.49397,-477.80654,-699.03485,492.11885,-684.10784,-678.46611,533.24418,-493.02134,-691.33983,528.91531,-654.23259
0.07000000,20.52036564,1.00697186,4.43810092,-0.66950467,0.58733344,-0.58839222,74.82391161,-10.58773967,-2.31367678,96.39927016,1.68248466,1.74026970,-8.78155032,-5.04980151,74.99022255,-9.40648012,4.11399659,94.69409496,1.65272374,2.02757417,0.84263222,-5.04980151,-35.97809966,0.99125736,-1.37461039,1.94236774,-2.60312081,-8.11619304,122.77733526,103.56800713,-2.38472339,-1.82597320,-15.56581419,126.30929091,85.66748221,0.07000000,0.01166535,0.01647080,0.03267958,8,0.07000000,-268.60294,521.88195,-380.15282,-195.31626,441.94727,-397.52358,-278.29145,121.95178,-429.73125,-362.53018,74.87664,-475.01670,-164.09175,48.99792,-394.18417,-109.12436,78.19999,-459.35888,-305.24232,529.37613,-862.58858,-271.54625,456.15520,-888.41758,-286.10869,126.48778,-843.60408,-364.47198,73.95858,-787.95166,-173.30959,51.00613,-877.18387,-113.98416,81.14484,-815.02006,-212.41636,331.05584,-381.07970,-256.48528,456.57206,-353.03781,-289.01264,345.14076,-352.80591,-360.89747,453.99750,-872.44503,-344.28684,332.68314,-871.75457,-583.68163,575.89711,-403.18022,-477.63022,592.27041,-398.91263,-447.97883,545.93861,-356.59069,-567.42753,466.72605,-383.98838,-454.63344,490.09548,-370.12117,-578.55129,590.95123,-790.54533,-442.04572,610.31232,-814.49420,-571.83556,491.00774,-835.25955,-438.30059,506.28076,-861.27285,-661.05767,630.80668,-462.63268,-832.53898,563.82049,-522.46162,-671.68892,627.41684,-707.54947,-841.07473,560.92845,-629.45548,-747.44333,1134.05425,-580.17334,-658.04836,1069.53378,-417.33802,-707.93901,1071.08938,-756.15983,-623.39933,1045.47951,-562.16492,-630.81624,1042.08557,-616.76991,-654.84655,906.22734,-356.85718,-732.58856,709.53951,-412.58655,-716.49229,726.69902,-322.54154,-554.27864,748.04424,-354.05884,-476.94963,795.06351,-381.65951,-474.08885,748.87127,-372.75411,-738.58129,941.83521,-830.09214,-765.82677,706.14093,-753.10962,-764.99437,721.23471,-837.59502,-692.00961,738.00032,-855.99023,-530.69121,789.71833,-852.62043,-522.69326,748.97935,-850.41200,-682.55792,491.48100,-477.85192,-699.09591,492.11530,-684.14978,-678.51324,533.24776,-493.01262,-691.37682,528.88939,-654.25449
0.08000000,20.48015268,1.05396978,4.45157675,-0.66951014,0.58725827,-0.58846841,74.89559017,-10.61837661,-2.23485408,96.43242319,1.68306329,1.87845340,-8.57879720,-5.21536767,75.01510883,-9.34251890,4.08256428,94.67752214,1.65243449,1.98157508,0.77601647,-5.21536767,-35.97432269,0.97314402,-1.39660542,1.94275642,-2.59384879,-8.04399765,122.96931861,101.89254387,-2.38269422,-1.82952238,-15.49792746,126.42964922,85.00561783,0.08000000,0.01167391,0.01647684,0.03267375,9,0.08000000,-268.61803,521.97635,-380.22555,-195.30174,442.00658,-397.61587,-278.23545,122.05101,-429.70623,-362.62973,74.92650,-474.99880,-164.09251,49.01214,-394.19462,-109.12318,78.22627,-459.38266,-305.27908,529.40292,-862.36304,-271.58971,456.13509,-888.28915,-286.11139,126.51752,-843.62124,-364.48729,73.97991,-787.99241,-173.31081,51.00846,-877.18026,-113.98134,81.16167,-815.02259,-212.43239,331.10326,-381.11479,-256.46204,456.66274,-353.06466,-289.09046,345.22992,-352.88902,-360.92469,454.00481,-872.43401,-344.29856,332.67844,-871.82646,-583.73448,575.86081,-403.17831,-477.65773,592.31131,-398.95243,-448.03605,545.93651,-356.60518,-567.37732,466.76428,-384.00853,-454.64596,490.14442,-370.19329,-578.57937,590.94582,-790.55704,-442.06703,610.30399,-814.48431,-571.85106,491.00769,-835.27415,-438.30078,506.26630,-861.25900,-661.08515,630.59078,-462.60799,-832.52254,563.78366,-522.42107,-671.74363,627.40622,-707.64553,-841.07181,560.96570,-629.51416,-747.19007,1133.99998,-579.99062,-657.82507,1069.35809,-417.25006,-707.77352,1071.17438,-756.07514,-623.26653,1045.51739,-562.27618,-630.47651,1041.74090,-616.38213,-654.69075,906.02650,-356.90623,-732.41391,709.62515,-412.67394,-716.29293,726.48153,-322.67721,-554.12636,748.07305,-353.89716,-476.81961,795.08743,-381.54330,-473.95836,748.88392,-372.62521,-738.40176,941.93426,-830.02901,-765.81382,706.76909,-753.13426,-764.85407,721.33328,-837.62546,-691.81818,738.12107,-856.10858,-530.46654,789.78783,-852.63501,-522.53215,748.98196,-850.33803,-682.60129,491.31372,-477.96769,-699.19116,492.10743,-684.26119,-678.57368,533.05597,-493.07481,-691.45212,528.81097,-654.39673
0.09000000,20.46198136,1.07935363,4.46759736,-0.66950479,0.58718025,-0.58855081,74.93869051,-10.64966859,-2.19799719,96.45925942,1.68353167,1.91074374,-8.48784454,-5.35536439,75.03484283,-9.28984602,4.07849955,94.68234193,1.65251861,1.94954630,0.73161909,-5.35536439,-35.99021780,0.99159725,-1.41692271,1.94979860,-2.58995351,-8.03126587,123.13828532,100.59295697,-2.39631597,-1.85251012,-15.45515005,126.52064761,84.44106560,0.09000000,0.01168071,0.01648164,0.03266301,10,0.09000000,-268.62024,522.06421,-380.31527,-195.30849,442.02528,-397.68170,-278.20742,122.08008,-429.70016,-362.58850,75.04095,-475.06867,-164.10847,48.93551,-394.22898,-109.13425,78.21920,-459.39214,-305.31429,529.43846,-862.13787,-271.63121,456.13169,-888.06524,-286.09203,126.57169,-843.69656,-364.47468,73.98020,-788.00243,-173.31366,51.00747,-877.17864,-113.98416,81.15396,-815.01931,-212.50140,331.16015,-381.11411,-256.48450,456.72368,-353.20969,-289.20441,345.26616,-352.98172,-360.94697,454.02620,-872.42266,-344.31117,332.70103,-871.83422,-583.75374,575.86962,-403.13536,-477.63926,592.28426,-398.94970,-448.01882,546.08586,-356.54547,-567.37622,466.74728,-384.07896,-454.68019,490.16425,-370.27581,-578.62616,590.93753,-790.56638,-442.08293,610.31165,-814.47590,-571.87402,490.99870,-835.25286,-438.32180,506.29583,-861.26803,-661.11265,630.43366,-462.65902,-832.49385,563.66881,-522.34485,-671.81064,627.36635,-707.72780,-841.05499,560.96644,-629.57320,-746.86765,1133.93313,-579.84437,-657.56408,1069.22297,-417.11667,-707.57550,1071.17571,-755.95643,-622.96483,1045.42514,-562.18744,-630.15023,1041.60053,-616.20996,-654.51853,905.92063,-356.60497,-732.37901,709.45680,-412.57346,-716.08962,726.28136,-322.81077,-553.96851,748.06953,-353.80121,-476.67832,795.06698,-381.35097,-473.78819,748.82319,-372.42170,-738.18906,942.04717,-829.99763,-765.80163,707.55425,-753.15013,-764.71404,721.41544,-837.65027,-691.57748,738.24984,-856.21814,-530.19217,789.82984,-852.65233,-522.34018,749.00290,-850.23226,-682.58649,491.17890,-478.07265,-699.25191,492.07478,-684.35981,-678.57541,532.84866,-493.24092,-691.45727,528.78245,-654.58798
