time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
3.65000000,-0.79194069,2.54469514,-0.22832779,-0.18693945,0.95939028,-0.54520228,9.39369492,0.30553833,6.76245252,20.91936286,0.36511176,13.73464285,-9.89719962,-7.49999916,27.26203090,-5.97619298,-2.23301562,44.86950697,0.78312063,-18.01447813,-19.66312351,-7.49999916,-4.26097779,-3.75226698,2.88084173,-11.71080083,-6.79271076,-1.38295918,111.03685317,103.00420915,-7.23490247,-5.29446474,8.88983763,110.31046543,102.09651963,366,3.65000000,-173.96436,487.93736,-419.50785,-150.29123,387.05659,-433.45053,-291.58938,90.29511,-438.27871,-358.09340,55.34501,-484.44257,-170.28003,44.13206,-409.09179,-141.56433,74.70048,-465.08205,-77.53941,547.48249,-750.48427,-49.22593,454.45038,-750.25639,-215.63351,164.50378,-767.90918,-290.00961,156.24115,-708.55036,-160.88886,59.54765,-820.09678,-98.03045,60.52738,-776.36115,-183.36831,278.20012,-436.88304,-208.25013,401.09429,-386.58159,-248.24670,292.45485,-385.55438,-124.83802,496.69090,-779.60185,-168.96793,383.84332,-793.88295,-166.28753,771.48528,-386.52062,-142.65981,664.63920,-408.22492,-184.76197,623.35884,-374.61243,-271.98203,738.99714,-358.99505,-239.78335,630.33763,-382.75173,-121.30005,795.00182,-728.77700,-48.51051,675.29946,-724.94664,-210.83101,744.02632,-766.81216,-142.49735,629.18888,-756.06974,-170.00237,965.92859,-428.95369,-371.29603,1005.75555,-499.21866,-173.16363,976.47256,-672.72007,-369.79525,1007.37904,-595.26894,-335.64543,1458.20427,-547.67935,-257.09214,1444.57779,-380.40110,-260.64899,1429.80801,-701.38923,-206.32450,1397.26129,-522.67746,-209.83761,1398.11558,-568.07594,-241.86613,1316.62491,-314.13230,-334.76712,1121.18302,-353.01536,-328.29089,1128.62979,-278.83433,-230.48582,1130.97650,-288.62711,-88.32827,1142.56470,-367.60891,-90.47930,1095.53114,-354.75301,-248.21566,1292.74189,-769.02869,-338.40938,1106.04585,-714.18013,-315.08903,1110.16700,-795.75917,-238.72204,1119.46194,-782.94153,-94.61203,1149.77865,-700.31498,-96.14014,1100.19020,-712.11038,-252.21947,880.98374,-451.69857,-253.38694,889.54525,-641.06354,-246.08988,898.08405,-465.38761,-243.57400,900.80520,-626.39554,3.65000000,0.00437935,0.01009185,0.02000734
3.66000000,0.01432189,2.83976460,-0.29430892,-0.18337443,0.96361373,-0.54474386,7.22750660,-0.07903463,6.89036448,18.88636379,0.32962923,12.98582014,-9.73665874,-7.49999917,25.65895286,-5.63625883,-2.41794817,43.92099250,0.76656593,-18.77146712,-19.78340978,-7.49999917,-4.16604005,-3.98016016,3.00778637,-12.16135858,-6.82122750,-1.46391612,110.75792587,102.94355098,-7.49177193,-5.19449566,8.93413503,110.36694124,101.98844979,367,3.66000000,-178.24922,489.34381,-419.01018,-154.25749,388.75546,-432.93966,-291.87671,90.17769,-438.24970,-358.08492,55.45497,-484.02260,-170.47821,44.32398,-408.94929,-141.81010,75.05312,-464.81739,-77.15778,548.61248,-749.75155,-48.97742,456.05903,-750.83652,-214.50033,165.63085,-767.97918,-288.70095,157.77256,-707.99012,-160.67159,59.98763,-820.10069,-97.61030,60.54076,-776.48181,-186.08684,279.54707,-436.76086,-212.33253,402.07546,-386.04900,-250.74138,293.35294,-385.20949,-124.82568,498.04482,-779.57994,-168.77885,385.09650,-793.68783,-164.11927,773.03791,-386.97240,-142.69004,665.70695,-408.20923,-185.57008,625.32366,-374.35404,-270.00455,742.88221,-358.41636,-240.38147,633.48137,-382.33549,-116.84491,797.44486,-728.36089,-45.89876,676.69620,-724.83246,-207.06416,747.94627,-766.90372,-140.46500,631.97072,-756.30558,-166.34607,970.01011,-428.43793,-368.16175,1007.20450,-498.60477,-169.50721,982.07371,-672.40309,-366.87381,1009.31452,-594.78108,-339.31577,1460.67910,-546.46940,-261.45182,1446.62315,-379.39713,-264.64143,1433.44109,-700.17579,-209.33197,1400.87927,-521.46056,-212.99952,1401.87985,-567.08717,-243.85682,1319.83288,-313.09504,-335.50120,1123.82604,-351.90105,-328.98209,1131.30047,-277.64322,-231.12763,1134.15911,-287.76116,-89.07342,1145.71973,-366.28642,-91.02708,1098.68794,-353.43879,-250.80867,1296.57382,-767.97480,-338.40608,1108.85910,-712.54914,-315.40031,1113.20212,-794.36801,-239.08879,1123.35997,-781.47335,-95.22656,1155.18015,-698.90949,-96.04960,1105.68726,-710.98967,-247.21247,883.96180,-451.87528,-248.44898,893.67579,-641.18411,-241.22456,901.35908,-465.09698,-239.06490,904.89218,-626.27105,3.66000000,0.00431327,0.01001542,0.01887749
3.67000000,0.74489999,3.08726252,-0.37189775,-0.18004353,0.96710401,-0.54437394,5.25811259,-0.42842146,6.96895265,17.01389967,0.29694857,12.24786460,-9.32317880,-7.49999918,24.30128517,-5.39045993,-2.63042853,43.22857920,0.75448104,-19.36540732,-19.72050563,-7.49999918,-3.97820353,-4.15895534,3.01470472,-12.46541312,-6.92529642,-1.42405470,110.36988963,102.89372834,-7.77275251,-5.07855626,8.86824827,110.44081534,101.93157735,368,3.67000000,-182.16537,490.88900,-418.57881,-157.91501,390.54468,-432.31857,-291.91978,90.10817,-438.18686,-358.01818,55.67145,-483.57708,-170.44671,44.18142,-408.84648,-141.86105,74.89859,-464.76039,-76.30632,549.84457,-749.84107,-48.42621,457.43738,-751.36069,-213.34519,166.66634,-768.00743,-287.35446,159.26855,-707.83188,-160.34692,60.39652,-820.07842,-97.18757,60.54252,-776.55642,-188.49813,280.87219,-436.51043,-216.06518,402.97413,-385.63537,-252.83313,294.65400,-384.87114,-124.53971,499.21153,-779.47688,-168.26727,386.26833,-793.79917,-162.42039,774.18133,-387.08464,-143.07707,666.71964,-407.73576,-186.55103,626.87189,-374.06795,-268.42388,746.22514,-357.93129,-241.12819,636.11853,-381.84945,-112.48749,799.55642,-728.00899,-43.30072,677.88798,-724.68976,-203.19107,751.41763,-767.12349,-138.17914,634.39240,-756.62570,-162.72247,973.55142,-427.70487,-365.19839,1007.97847,-498.04876,-166.00590,987.03432,-672.05399,-364.12790,1010.55304,-594.40675,-342.82630,1462.28482,-545.15314,-267.22144,1445.40836,-381.52583,-268.62146,1436.26450,-698.74125,-212.19935,1403.63621,-520.23586,-215.97057,1404.76234,-565.98345,-245.63163,1322.34862,-311.97590,-336.06837,1125.53112,-350.61194,-329.54921,1133.23832,-276.39141,-231.68745,1136.74305,-286.71574,-89.65252,1148.20680,-365.00544,-91.49023,1101.30647,-352.01123,-253.26107,1299.71383,-766.92614,-338.23349,1110.93953,-711.05722,-315.43565,1115.53361,-793.15467,-239.12250,1126.70197,-780.20803,-95.66199,1159.98203,-697.57737,-95.85144,1110.60017,-710.03872,-242.30900,886.39451,-451.97014,-243.57392,897.15974,-641.22292,-236.40943,903.97145,-464.61728,-234.61525,908.28521,-626.07893,3.67000000,0.00414340,0.00981622,0.01808886
3.68000000,1.55201684,3.26808297,-0.45899779,-0.17696909,0.97014982,-0.54386044,3.31255786,-0.69199070,6.93959979,15.29213608,0.26689812,11.49584896,-8.82368087,-7.49999919,22.97916087,-5.27756738,-2.88779861,42.72686797,0.74572453,-19.84290385,-19.57568733,-7.49999919,-3.97971549,-4.30898557,3.03985441,-12.69725376,-7.04695689,-1.38711015,110.02122079,102.85711559,-7.97092289,-4.97557482,8.82495536,110.51799310,101.91681728,369,3.68000000,-185.65404,492.52708,-418.28410,-161.16701,392.21403,-431.76618,-291.78208,90.07770,-438.03205,-357.86831,55.82580,-483.38002,-170.25404,43.81933,-408.93594,-141.70226,74.38204,-464.98623,-75.03923,551.10474,-750.49858,-47.55540,458.53723,-751.74637,-212.23607,167.62077,-768.04047,-285.95271,160.65697,-708.07095,-159.89544,60.78189,-820.10582,-96.73741,60.60258,-776.64542,-190.52491,282.10737,-435.93477,-219.54239,403.86472,-385.17833,-254.71342,295.46437,-384.76252,-123.84312,500.19788,-779.32190,-167.42547,387.33316,-794.00739,-160.94577,775.07819,-386.73348,-143.58289,667.48432,-407.18546,-187.61045,628.18986,-373.84430,-267.23709,749.10723,-357.37836,-242.02196,638.43772,-381.31581,-108.28029,801.35152,-727.76295,-40.53738,678.88016,-724.67926,-199.29614,754.34897,-767.39953,-135.68555,636.59165,-757.15813,-159.35447,976.45284,-426.92431,-362.41383,1008.11813,-497.55808,-162.74542,991.15989,-671.62836,-361.67782,1011.06187,-593.91011,-346.23924,1463.14880,-543.63846,-271.74161,1444.68629,-382.50102,-272.49260,1438.34065,-697.31302,-214.89726,1405.63927,-519.05406,-218.66774,1406.80548,-564.90783,-247.14651,1324.11144,-310.99453,-336.32882,1126.31903,-349.33524,-329.96524,1134.42936,-275.15568,-232.17925,1138.60236,-285.45661,-90.08749,1150.06374,-363.75572,-91.83721,1103.28501,-350.53808,-255.58007,1302.12731,-765.88003,-337.89505,1112.20583,-709.72483,-315.23811,1117.17769,-792.06733,-238.98130,1129.46378,-779.13071,-95.92541,1164.12008,-696.12319,-95.50911,1114.89391,-709.20441,-237.67411,888.21460,-451.93382,-238.98740,899.88009,-641.13261,-231.76337,905.97716,-463.94537,-230.53026,910.91952,-625.67766,3.68000000,0.00404576,0.00969987,0.01809308
3.69000000,2.24330698,3.43165519,-0.54453705,-0.17415856,0.97243877,-0.54332507,1.63007405,-0.93160440,6.87160802,13.80457699,0.24093532,10.91912005,-8.34913081,-7.49999919,21.88495447,-5.14789844,-2.99872822,42.39131441,0.73986801,-20.15792845,-19.45049658,-7.49999919,-3.94605441,-4.36526221,3.19501686,-12.98552043,-7.14273031,-1.42165377,109.81110805,102.82671435,-8.03272421,-4.91918190,8.87551726,110.54495506,101.94493567,370,3.69000000,-188.74980,493.87024,-417.84750,-163.97559,393.57800,-431.27855,-291.63467,89.97645,-437.86338,-357.70094,55.99492,-483.22231,-170.09422,43.50996,-409.14485,-141.49537,73.89694,-465.24975,-73.56671,551.89661,-750.49853,-46.37472,459.34662,-751.95654,-211.20545,168.52667,-768.25413,-284.66252,161.86494,-708.39791,-159.41460,61.08629,-820.10153,-96.31380,60.72296,-776.78613,-192.18476,283.22284,-435.40988,-222.68830,404.71613,-384.65572,-256.24089,295.77571,-384.79148,-122.61177,500.97528,-779.15354,-166.32847,388.19649,-794.03275,-159.60618,775.83401,-386.02790,-143.92698,667.72401,-406.94788,-188.55748,629.40353,-373.57904,-266.35026,751.52165,-356.67249,-242.94936,640.51754,-380.79575,-104.28364,802.79807,-727.51811,-37.58211,679.66773,-724.66106,-195.52242,756.70380,-767.65139,-133.06748,638.48540,-757.72077,-156.38722,978.42436,-426.37447,-359.84320,1007.71163,-497.05605,-159.66272,994.33558,-671.06158,-359.29358,1010.90780,-593.39961,-349.53176,1463.44766,-542.05620,-274.37301,1445.56809,-380.96607,-276.24200,1439.68142,-696.06821,-217.39098,1406.97626,-517.93582,-221.12051,1408.05825,-563.87351,-248.48710,1325.05897,-310.02535,-336.59454,1126.60546,-347.99600,-330.24404,1134.90029,-273.84154,-232.55927,1139.58407,-284.17701,-90.42620,1151.40456,-362.41094,-92.05721,1104.57311,-349.16777,-257.75692,1303.86872,-764.86717,-337.41900,1112.65761,-708.60114,-314.82818,1118.11455,-791.03705,-238.72674,1131.54719,-778.18326,-96.07405,1167.57965,-694.60090,-94.94598,1118.55317,-708.51923,-233.46805,889.25284,-451.89843,-234.77998,901.80594,-641.03969,-227.67273,907.43999,-463.45955,-226.75334,912.80662,-625.21933,3.69000000,0.00400374,0.00964937,0.01821748
3.70000000,2.98297933,3.54736751,-0.66961679,-0.17145104,0.97425658,-0.54263072,-0.01810277,-1.08952063,6.85008026,12.49712158,0.21811592,10.29842751,-8.35828778,-7.49999932,20.80981232,-5.11593660,-3.16096076,42.20236129,0.73657016,-20.42597395,-19.38047888,-7.49999932,-4.03773775,-4.37587787,3.60506648,-13.44854166,-7.19832257,-1.72326279,109.83100570,102.49506897,-7.86290365,-4.97124081,9.20508922,110.45750928,102.11493960,371,3.70000000,-191.40147,494.84982,-417.17006,-166.35580,394.54202,-430.85505,-291.61556,89.77385,-437.74536,-357.59772,56.12890,-483.00679,-170.05921,43.38589,-409.25257,-141.42191,73.66397,-465.34499,-71.67383,552.50176,-750.48845,-44.80337,459.80303,-751.88308,-210.18775,169.36872,-768.61333,-283.55578,163.06298,-708.71686,-158.99058,61.32107,-820.02546,-95.92466,60.80106,-776.94888,-193.61430,284.09487,-435.14493,-225.35210,405.34297,-384.22349,-257.89270,295.86131,-384.53605,-120.87245,501.59127,-779.13427,-164.89266,388.88591,-794.00570,-158.39458,776.38611,-385.22367,-144.10760,667.70467,-406.70433,-189.35417,630.39963,-373.19252,-265.58834,753.42258,-356.04270,-243.69379,642.23633,-380.38859,-100.50840,803.90401,-727.25474,-34.63015,680.36731,-724.54687,-191.92120,758.48862,-767.87564,-130.29443,639.86134,-758.04512,-153.64087,979.62176,-425.75535,-357.49981,1006.84457,-496.55521,-156.72009,996.68184,-670.54510,-356.49163,1010.05731,-592.72357,-352.59433,1463.20434,-540.55973,-276.56631,1446.09359,-379.17492,-279.83874,1440.30322,-694.83989,-219.67196,1407.63075,-516.85323,-223.39092,1408.59623,-562.77150,-249.73191,1325.27270,-308.83889,-336.93341,1126.44673,-346.49215,-330.43740,1134.66627,-272.39594,-232.84227,1139.69441,-282.88031,-90.68058,1152.27306,-360.94175,-92.16822,1105.28431,-347.89830,-259.74024,1304.91404,-763.83866,-336.80951,1112.31579,-707.81525,-314.18099,1118.33835,-790.11588,-238.29623,1132.88890,-777.29073,-96.13595,1170.42168,-693.27125,-94.22956,1121.61903,-708.06575,-229.46925,889.63494,-451.76011,-230.72580,902.99036,-640.84736,-224.45363,908.43089,-463.20432,-222.74887,913.83596,-625.06601,3.70000000,0.00394123,0.00957373,0.01827164
3.71000000,3.64606075,3.61885215,-0.75980837,-0.16885249,0.97541794,-0.54192429,-1.46237305,-1.21432057,6.64588769,11.43170284,0.19952085,10.24041271,-7.75535103,-7.49999937,19.96310561,-5.17441721,-3.31979421,42.26091498,0.73759211,-20.51734176,-19.13045853,-7.49999937,-4.04722831,-4.37718506,3.79810634,-13.73981172,-7.33593073,-1.74007729,109.75523877,101.39444454,-7.83058443,-5.00065381,9.33284481,110.58450447,101.24351584,372,3.71000000,-193.36515,495.59916,-416.46431,-168.30677,395.17152,-430.35618,-291.70665,89.57555,-437.64817,-357.57130,56.19031,-482.81580,-170.07114,43.33789,-409.22030,-141.45039,73.56891,-465.33474,-69.27007,553.19445,-751.12257,-42.81254,459.98435,-751.66558,-209.16696,170.13387,-769.04368,-282.58293,164.36749,-709.12405,-158.64534,61.57685,-819.98367,-95.48471,60.78801,-777.13317,-194.92120,284.61556,-434.83542,-227.48438,405.66608,-383.89966,-259.99132,295.75340,-384.05617,-118.73166,502.12135,-779.37116,-163.04851,389.48581,-794.23800,-157.20441,776.61272,-384.48585,-144.15167,667.75006,-405.97714,-189.98869,631.07767,-372.69833,-264.75262,754.77768,-355.66303,-244.07544,643.47116,-380.20823,-96.99560,804.63101,-726.98905,-31.68744,680.88252,-724.35812,-188.51782,759.66617,-768.05031,-127.37322,640.66770,-758.08537,-151.00791,980.36311,-424.70756,-355.39404,1005.59669,-496.23090,-154.01356,998.30769,-670.21639,-353.46526,1008.55834,-591.74196,-355.39704,1462.40573,-539.09705,-278.81401,1445.50122,-378.02287,-283.23080,1440.19161,-693.52438,-221.80377,1407.59606,-515.78072,-225.50221,1408.58100,-561.70697,-250.87064,1324.82981,-307.54383,-337.01875,1125.59864,-345.07529,-330.55214,1133.75195,-270.98697,-233.02932,1139.07907,-281.46844,-90.86562,1152.66871,-359.42417,-92.16896,1105.55649,-346.65611,-261.50584,1305.13649,-762.70111,-336.04001,1111.18330,-707.39586,-313.32028,1117.90460,-789.46096,-237.69646,1133.50538,-776.41030,-96.12737,1172.65794,-692.22010,-93.47230,1124.11948,-707.78258,-225.62219,889.60448,-451.37091,-226.79757,903.49670,-640.42041,-221.89748,908.94984,-462.75720,-218.60499,913.97949,-625.12005,3.71000000,0.00386169,0.00947665,0.01818911
3.72000000,4.23725323,3.57696900,-0.86682870,-0.16661668,0.97598378,-0.54123337,-2.65893707,-1.20764325,6.40812816,10.65631086,0.18598771,10.50328056,-7.04560944,-7.49999941,19.31021787,-5.36083099,-3.40330673,42.51680203,0.74205818,-20.18528625,-18.61934755,-7.49999941,-4.07616253,-4.21271223,3.99558268,-13.94422517,-7.43970910,-1.82478763,109.81645706,99.97469666,-7.72626391,-5.07025491,9.54143663,110.76997802,100.03626200,373,3.72000000,-194.60997,495.80011,-415.92318,-169.79254,395.60180,-429.55339,-291.75259,89.41553,-437.55411,-357.53504,56.24639,-482.67803,-170.05721,43.26392,-409.16816,-141.40606,73.37002,-465.38584,-66.70984,553.49042,-751.31632,-40.55964,460.05261,-751.50654,-208.20634,170.84784,-769.59279,-281.70387,165.62106,-709.52592,-158.33487,61.86281,-820.08664,-95.01417,60.74522,-777.32215,-196.00114,284.85912,-434.17869,-229.11739,405.79814,-383.46885,-261.70930,295.64755,-383.75337,-116.26332,502.52161,-779.73231,-160.90603,389.98096,-794.72688,-155.95751,776.53152,-383.75132,-143.96317,667.83149,-404.89866,-190.27834,631.41578,-372.17871,-263.79694,755.60120,-355.42321,-244.08755,644.22501,-380.18152,-93.80906,804.91279,-726.73502,-28.66996,680.96439,-724.05204,-185.33725,760.20068,-768.12245,-124.46367,641.01794,-757.99979,-148.63164,980.68995,-423.41534,-353.51391,1004.01802,-496.14313,-151.58432,999.15520,-669.82313,-350.97533,1006.76344,-590.96122,-358.01094,1461.14423,-537.56710,-280.78345,1444.28170,-376.72157,-286.38809,1439.30701,-692.20760,-223.76733,1407.06011,-514.71373,-227.43416,1408.13647,-560.86916,-251.89884,1323.67625,-306.33888,-336.82641,1123.99159,-343.91384,-330.55260,1132.15935,-269.73624,-233.05731,1137.88384,-280.01061,-90.98757,1152.61272,-357.90962,-92.06736,1105.45487,-345.32182,-263.09545,1304.57937,-761.53055,-335.12413,1109.33966,-707.16331,-312.34570,1116.85833,-789.07563,-236.99793,1133.45787,-775.65553,-96.06317,1174.25669,-691.33513,-92.66928,1125.96923,-707.49929,-222.29837,889.23043,-450.83851,-223.25336,903.39484,-639.86861,-219.39213,908.82163,-461.90516,-215.03280,913.54088,-624.87726,3.72000000,0.00378866,0.00938661,0.01805787
3.73000000,4.82933905,3.62949015,-1.01853443,-0.16466402,0.97623049,-0.54052641,-3.71321838,-1.29603912,6.26368604,10.09471222,0.17618597,10.31776706,-6.73765383,-7.49999948,18.63059222,-5.33979835,-3.33763243,42.69802668,0.74522115,-20.75915052,-19.15067203,-7.49999948,-4.11902835,-4.18695490,4.36007918,-14.18539469,-7.47711802,-2.05858117,109.76897161,98.54459567,-7.47183797,-5.14755028,9.87450380,110.60424444,98.90829305,374,3.73000000,-195.42633,495.15472,-415.46175,-170.77699,395.77909,-428.54854,-291.68914,89.20167,-437.46166,-357.39506,56.32865,-482.54204,-170.01618,43.20045,-409.15000,-141.23686,72.96305,-465.53370,-64.07275,553.20319,-750.76417,-38.19389,459.94358,-751.27658,-207.34523,171.48695,-770.16925,-280.92562,166.71088,-709.93128,-157.95597,62.11334,-820.37604,-94.64825,60.70860,-777.43078,-196.61583,284.88670,-433.27159,-230.30590,405.78399,-382.73863,-262.40445,295.52263,-383.69368,-113.52158,502.72573,-780.01061,-158.58129,390.36548,-795.22623,-154.71992,776.35707,-382.87977,-143.53505,667.82697,-403.91938,-190.07928,631.38169,-371.65051,-262.82401,755.95727,-355.24362,-243.80122,644.55515,-380.03234,-90.92636,804.81957,-726.51372,-25.73799,680.68544,-723.58714,-182.37975,760.13805,-768.03925,-121.63640,641.01903,-757.91997,-146.56934,980.49407,-422.06134,-351.82774,1002.15242,-496.14495,-149.34435,999.22294,-669.22550,-349.15509,1004.91315,-590.74518,-360.48501,1459.52847,-536.03578,-282.62420,1442.43636,-375.08345,-289.28115,1437.84518,-691.04693,-225.42068,1406.25621,-513.55810,-229.20535,1407.27797,-560.05469,-252.82804,1321.85389,-305.18019,-336.59615,1121.78980,-342.76394,-330.41352,1129.94368,-268.49664,-232.93715,1136.17239,-278.64007,-91.01903,1152.12744,-356.41528,-91.86571,1105.00876,-343.83647,-264.51363,1303.40547,-760.45787,-334.17822,1106.96248,-706.82419,-311.31300,1115.24124,-788.78049,-236.19435,1132.83902,-775.18038,-95.91069,1175.23036,-690.53597,-91.77983,1127.11578,-707.20338,-219.65282,888.46366,-450.28838,-220.16309,902.76139,-639.31004,-216.78758,907.94237,-460.80220,-212.17513,912.71494,-624.27567,3.73000000,0.00371743,0.00929795,0.01805810
3.74000000,5.09800175,3.61471113,-1.23328597,-0.16298244,0.97558242,-0.53970734,-4.15746295,-1.30001880,6.15274185,9.98188527,0.17421676,10.44580301,-6.68003311,-7.49999948,18.43747517,-5.45784018,-3.29042436,43.14970554,0.75310443,-20.74055020,-19.10611934,-7.49999948,-3.86877731,-4.05901486,4.57865671,-14.31014030,-7.61735735,-2.10080246,109.63925607,98.58232082,-7.53517382,-5.19831934,9.81463090,110.57480146,98.97709564,375,3.74000000,-195.94051,494.20864,-414.66267,-171.24183,395.60244,-427.54909,-291.63357,88.94033,-437.30723,-357.26660,56.41527,-482.44014,-169.94268,43.15047,-409.13439,-141.04588,72.45841,-465.66210,-61.12613,552.78757,-750.50028,-35.69243,459.50334,-750.81202,-206.57327,171.96653,-770.58192,-280.28799,167.67137,-710.55432,-157.45930,62.32524,-820.78648,-94.39019,60.65188,-777.46712,-196.70182,284.66167,-432.42138,-231.04636,405.45986,-381.86240,-262.50033,295.00163,-383.64528,-110.58816,502.73170,-780.10549,-156.12669,390.67674,-795.62760,-153.55218,776.23961,-381.87577,-142.81057,667.62082,-403.19310,-189.48589,631.06581,-370.99987,-261.88280,756.01415,-355.10603,-243.22092,644.57377,-379.60928,-88.29644,804.45210,-726.25669,-23.04825,680.29587,-723.02650,-179.64136,759.62529,-767.83843,-118.79184,640.67143,-757.77266,-144.74461,979.75092,-420.60874,-350.37306,1000.11549,-496.17871,-147.23599,998.67194,-668.65837,-347.52733,1002.89990,-590.76916,-362.81794,1457.63916,-534.58464,-284.45470,1440.02548,-373.38863,-291.85567,1436.12639,-690.18856,-226.86079,1405.17106,-512.24650,-230.90982,1406.06684,-558.94736,-253.64805,1319.53963,-304.01986,-336.42336,1119.17002,-341.44763,-330.14836,1127.25780,-267.16722,-232.78622,1134.02408,-277.38121,-90.95578,1151.27720,-354.97375,-91.54721,1104.20921,-342.36602,-265.69170,1301.64430,-759.45480,-333.27113,1104.11511,-706.30628,-310.19590,1113.15063,-788.47010,-235.28653,1131.74863,-774.92195,-95.61769,1175.62386,-689.84097,-90.84029,1127.68102,-707.05767,-217.47975,887.29851,-449.73485,-217.41062,901.67136,-638.75185,-214.56134,906.56671,-459.65164,-209.62365,911.39517,-623.70181,3.74000000,0.00363086,0.00918904,0.01780765
3.75000000,5.62089814,3.31292023,-1.34505077,-0.16138092,0.97499725,-0.53895402,-4.97115951,-1.01453769,5.86168844,9.73885748,0.16997513,11.28217133,-5.27427720,-7.49999957,18.09292230,-5.99322265,-3.37086629,43.84191731,0.76518581,-19.80085558,-18.31326783,-7.49999957,-3.95851932,-3.58955345,5.00818503,-14.57687008,-7.68445751,-2.65271523,109.48102498,101.82177905,-7.09804271,-5.13480881,9.78100196,109.60559729,104.17977186,376,3.75000000,-195.99350,493.71616,-413.32055,-171.21816,395.21821,-426.40267,-291.64438,88.76912,-437.04892,-357.38103,56.49546,-482.49366,-169.84933,43.03706,-409.06811,-140.90442,72.04091,-465.69876,-58.01794,552.42839,-750.65417,-33.06945,458.82172,-750.25644,-205.83806,172.29491,-770.89259,-279.78797,168.46727,-711.23953,-156.94733,62.53270,-821.14594,-94.14696,60.57580,-777.53073,-196.47612,284.28164,-431.63435,-231.27236,404.81232,-381.07876,-262.40010,294.32297,-383.30849,-107.56953,502.54139,-780.08729,-153.64409,390.87970,-796.07463,-152.40907,776.06590,-380.90715,-141.62714,667.18237,-402.52244,-188.65909,630.76014,-370.17778,-260.93174,756.02322,-354.84799,-242.36404,644.46664,-379.05237,-85.96597,803.80083,-725.89090,-20.51837,679.84768,-722.56854,-177.12289,758.82065,-767.62153,-115.94675,639.91445,-757.40895,-143.11531,978.61689,-419.09747,-349.20112,998.02637,-496.34672,-145.27998,997.63667,-668.23342,-345.95746,1000.65777,-590.79799,-364.98901,1455.60520,-533.10320,-286.00124,1437.47201,-371.67497,-294.08443,1434.19362,-689.54008,-228.37863,1403.71546,-511.02026,-232.59688,1404.66100,-557.76359,-254.33682,1316.77901,-302.98888,-336.34125,1116.14031,-340.12998,-329.80290,1124.22869,-265.94377,-232.63810,1131.61844,-276.20762,-90.83206,1150.17960,-353.60999,-91.15153,1103.05225,-341.06497,-266.59434,1299.31192,-758.41479,-332.19446,1100.84736,-705.88415,-308.98800,1110.70244,-788.14685,-234.36104,1130.21392,-774.69229,-95.16042,1175.49195,-689.33421,-89.89741,1127.75957,-707.09468,-215.66083,885.85577,-449.16700,-214.95326,900.19783,-638.18484,-212.90093,904.99752,-458.49647,-207.24077,909.58735,-623.24877,3.75000000,0.00347753,0.00899293,0.01723007
