time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
0.73000000,-7.36015524,1.52507115,-3.05167460,-0.43905201,0.59881557,-0.58618886,88.33437429,-0.82118048,4.77905357,98.27143590,1.71516012,19.02387336,-10.51508792,-7.47660378,86.73655423,-4.46925731,4.49784539,98.65762988,1.72190047,16.81817104,-13.78715883,-7.47660378,-43.22058959,9.59624810,-2.83109841,48.63582957,-34.27733162,20.72003599,131.02087785,102.71664938,22.36388568,-13.30102845,14.83258832,140.30133281,95.83514983,74,0.73000000,-139.04758,459.39902,-403.12407,-82.03547,417.07784,-404.52230,-249.09213,94.95464,-430.56913,-311.54914,56.46625,-478.94373,-131.80405,40.35525,-388.64213,-89.47977,61.38183,-442.71921,-123.31890,461.45555,-770.29148,-95.61139,384.14581,-783.06811,-245.37700,98.97925,-760.04453,-310.27473,58.18003,-713.49735,-133.61004,42.87088,-799.21253,-87.24951,60.54346,-746.57661,-109.89868,305.75395,-424.25115,-152.22326,427.05014,-376.24076,-177.34289,313.55416,-373.03157,-177.64282,418.18763,-790.22476,-215.46437,299.29544,-789.56777,-396.95818,585.85236,-486.42834,-281.15663,574.86558,-472.53677,-278.63794,555.37122,-405.76681,-416.52425,534.52300,-392.67097,-307.05882,515.47788,-377.86110,-412.46039,574.13550,-767.49495,-277.66057,531.64981,-787.72282,-447.22711,467.46332,-783.38265,-315.28425,424.94134,-766.99748,-434.01158,608.06660,-457.17261,-608.40949,636.73647,-548.82861,-413.86477,596.77645,-699.84454,-598.37382,645.13760,-642.07553,-293.03308,1016.23175,-504.78679,-240.07124,934.66062,-353.41935,-193.66234,969.64207,-635.97681,-225.77968,875.17268,-485.97883,-219.12719,876.83673,-520.11941,-291.41496,748.58028,-224.04644,-361.63058,643.51497,-226.41923,-318.38952,671.20903,-176.42750,-197.53335,696.17014,-241.13318,-134.45954,734.64287,-310.05834,-113.87088,697.31539,-292.83300,-260.20342,795.44960,-780.96687,-352.96987,696.42813,-778.40662,-305.06887,705.59239,-829.85477,-189.74263,718.36579,-739.08498,-129.00483,757.94809,-662.58091,-121.36127,712.45008,-657.57678,-500.69210,524.34021,-499.05293,-498.00355,529.98649,-689.62188,-495.99558,517.95522,-505.27107,-478.84627,532.31071,-664.59450,0.73000000,0.01974652,0.02142945,0.05571265
0.74000000,-8.15110148,1.47261757,-2.87406474,-0.43534303,0.60167499,-0.58502318,88.44046786,-0.82010018,4.63676356,97.94679393,1.70949405,19.48594720,-10.62427880,-7.47680460,86.77597431,-4.35817492,4.65538587,98.15168213,1.71307002,17.31752513,-13.84110714,-7.47680460,-42.76461008,9.69316456,-2.81535743,49.09639583,-34.33868465,21.08686048,130.70812045,102.65733523,23.60772919,-13.94898038,15.45022897,139.92807045,95.62784264,75,0.74000000,-136.92468,459.37077,-402.35039,-79.88952,416.10301,-404.79916,-249.01458,94.91397,-430.45736,-311.56906,56.45002,-478.90528,-131.75721,40.34768,-388.70492,-89.40287,61.25193,-442.93916,-122.62860,458.71219,-768.96284,-94.40088,383.35035,-783.15506,-245.26758,98.98724,-759.99150,-310.24369,58.17027,-713.49038,-133.59419,42.74755,-799.22414,-87.18876,60.45770,-746.64135,-108.47187,304.93705,-424.49342,-149.93510,426.81862,-375.85663,-175.72216,313.08616,-373.29698,-176.39274,417.82437,-789.49906,-214.67727,299.05597,-788.83721,-393.51960,588.32259,-485.15681,-274.48874,574.29447,-472.93374,-274.69161,555.88422,-405.43960,-413.10088,536.73147,-391.62885,-303.85478,516.51310,-377.35392,-409.75734,576.33788,-766.51683,-275.44450,532.25712,-787.05889,-445.53728,469.94509,-782.16783,-314.00272,426.13308,-765.30516,-430.24319,611.14643,-455.95412,-604.15939,641.54408,-547.31021,-410.61258,599.37799,-698.53407,-593.98121,649.90705,-640.24100,-285.78696,1018.52836,-503.98534,-231.93592,936.91567,-353.15708,-185.62380,971.58457,-634.52983,-219.13399,876.85869,-485.52169,-212.40730,878.37916,-519.39360,-283.69214,751.56847,-222.75369,-354.73053,646.93541,-225.63306,-311.25425,674.38840,-174.96791,-190.37135,698.50157,-239.96419,-127.38214,736.39556,-309.28246,-106.95636,698.82927,-291.97433,-249.91964,797.24226,-779.90110,-343.63835,698.35095,-779.53284,-294.28911,707.37445,-829.24596,-179.76491,720.58209,-737.60677,-119.73113,760.61891,-661.00458,-112.12004,715.10295,-655.51884,-497.73805,528.06907,-497.53845,-495.31412,533.56036,-688.11550,-493.27567,521.45628,-504.17696,-475.84298,535.78089,-663.40311,0.74000000,0.02050031,0.02183464,0.05705244
0.75000000,-8.86515792,1.38402755,-2.76678976,-0.43178385,0.60478371,-0.58376381,88.48092318,-0.77219021,4.41842195,97.58858205,1.70324207,19.76849239,-10.60691217,-7.47710693,86.77841199,-4.39396662,4.76642744,97.66547638,1.70458413,17.70108232,-13.74619516,-7.47710693,-42.39783959,9.74602027,-2.68785633,49.51358359,-34.48649323,21.27260975,130.58258734,102.61117721,24.91189564,-14.49535196,15.91438986,139.71348457,95.28420662,76,0.75000000,-134.90666,459.58367,-401.43559,-77.68361,415.04860,-405.22110,-248.83208,94.97560,-430.25831,-311.58906,56.43729,-478.87500,-131.71307,40.37080,-388.80483,-89.32603,61.12095,-443.17663,-121.52825,457.30425,-768.44051,-93.12569,382.61015,-783.15677,-245.15630,98.92201,-759.78915,-310.21613,58.14696,-713.47457,-133.59327,42.66191,-799.24045,-87.13921,60.36647,-746.70196,-107.00145,304.06993,-424.82390,-147.71191,426.37215,-375.66735,-173.79205,312.21279,-374.27496,-175.09721,417.35256,-788.60458,-215.23357,297.50671,-786.22791,-389.84938,590.88181,-484.00422,-272.58354,577.18039,-470.11501,-270.47556,556.60122,-405.24755,-409.54231,539.34087,-390.69813,-300.47776,517.83441,-376.94772,-406.99383,578.65322,-765.19019,-273.10405,533.32759,-786.41686,-443.81924,472.62716,-780.73538,-312.64731,427.61305,-764.09702,-426.31160,614.34135,-455.02222,-599.93960,646.53527,-545.71976,-407.37716,602.09659,-697.13691,-589.81642,654.74798,-638.63307,-279.08182,1021.27474,-503.22535,-224.37793,939.66672,-352.59537,-178.58987,973.88856,-633.04832,-212.87413,879.04101,-484.86508,-206.09698,880.55270,-518.71685,-276.12721,754.74657,-221.62056,-347.80888,650.65170,-224.37620,-304.18089,677.75941,-173.59288,-183.36684,701.22186,-239.20830,-120.53456,738.74974,-308.79621,-100.17666,701.37978,-290.87579,-240.29692,799.45929,-778.90417,-334.07744,699.68099,-780.93567,-283.88704,709.47344,-828.94154,-170.04005,723.15091,-736.33792,-110.79613,763.64528,-659.61880,-103.16159,718.13458,-653.70563,-494.74761,531.96437,-496.08733,-492.70779,537.24057,-686.67410,-490.40310,525.38824,-503.01167,-473.09013,539.43614,-661.94867,0.75000000,0.02104357,0.02212206,0.05795159
0.76000000,-9.52420790,1.32826441,-2.67137784,-0.42829148,0.60817877,-0.58267452,88.45492910,-0.68811642,4.28145908,97.19683866,1.69640486,19.87729065,-10.62944223,-7.47716092,86.79533323,-4.52929143,4.71330892,97.19397037,1.69635480,17.78634618,-13.70810669,-7.47716092,-42.06745874,9.80037501,-2.67398929,49.94058196,-34.48584382,21.27188365,130.55567075,102.60843118,26.05535060,-14.77932093,15.74398703,139.68091955,95.20889424,77,0.76000000,-132.35962,459.14118,-401.77225,-75.46343,414.04388,-405.66870,-248.63107,95.06113,-430.07381,-311.59242,56.43781,-478.84944,-131.67798,40.43481,-388.97605,-89.23041,60.99681,-443.40770,-119.82503,457.88075,-769.18167,-91.78761,381.96119,-782.96202,-245.01937,98.81763,-759.47497,-310.18352,58.13109,-713.46127,-133.60461,42.62278,-799.27726,-87.09086,60.30458,-746.76905,-105.59536,303.35654,-425.32751,-145.47445,425.83565,-375.89507,-172.28638,311.88667,-374.78432,-173.68840,416.92287,-787.72641,-215.46462,296.41506,-784.25897,-385.99608,593.75737,-482.92963,-274.16142,583.31514,-464.83387,-266.35796,557.73023,-405.32052,-405.84788,542.50464,-389.78274,-296.86904,519.53867,-376.53679,-404.16787,581.21283,-763.86006,-270.67980,534.58014,-785.59363,-442.05381,475.58166,-779.07309,-311.41288,429.24589,-762.80538,-422.33209,617.63756,-454.39749,-595.78611,651.79294,-544.20222,-404.10104,605.19006,-696.10303,-586.47627,659.49930,-637.86109,-272.91275,1024.53062,-502.56456,-217.38584,942.97865,-351.96690,-172.41427,976.79922,-631.66262,-206.81776,881.97461,-483.82428,-200.21055,883.42224,-517.98162,-268.83245,758.14879,-220.78419,-341.17928,654.44473,-222.18709,-297.04510,681.43894,-172.29688,-176.58491,704.39258,-238.72319,-113.91768,741.70353,-308.70335,-93.53723,704.72469,-289.94033,-231.60460,802.15777,-778.01896,-323.48902,700.95086,-780.01424,-274.02995,712.03740,-828.86545,-160.82585,726.25438,-735.35850,-102.34700,766.97294,-658.28663,-94.49959,721.52235,-652.24272,-491.77824,536.03752,-495.04281,-490.20935,541.12423,-685.63934,-487.16140,530.09453,-501.18489,-471.35154,543.17622,-660.04356,0.76000000,0.02130140,0.02225717,0.05879663
0.77000000,-10.09228498,1.23820587,-2.51860987,-0.42482095,0.61199055,-0.58195366,88.24955662,-0.60677515,4.21755925,96.73171967,1.68828700,20.03906223,-10.70490598,-7.47721605,86.69878349,-4.54811606,4.73236266,96.68216785,1.68742216,17.87637201,-13.65926874,-7.47721605,-41.72475873,9.94065081,-2.63637147,50.39065969,-34.52485431,21.42656039,130.46670617,102.61421806,27.16222801,-14.99078658,15.71196403,139.44200415,95.11783700,78,0.77000000,-129.41779,458.42626,-402.66455,-73.25377,413.14283,-406.12749,-248.52622,95.10882,-429.97076,-311.58735,56.47159,-478.82752,-131.65987,40.50643,-389.18267,-89.10469,60.90925,-443.60981,-118.08348,458.49967,-769.86232,-90.45494,381.34757,-782.65850,-244.86358,98.78293,-759.29137,-310.14373,58.14058,-713.44622,-133.61068,42.59873,-799.30464,-87.03996,60.27524,-746.82174,-104.33477,302.81535,-425.91215,-143.33789,425.46218,-376.34963,-171.03560,311.98765,-374.82874,-172.19107,416.65734,-787.19521,-214.58121,296.45853,-783.81040,-382.02496,596.96713,-481.95582,-272.96863,587.94040,-462.02519,-262.20862,559.37956,-405.40397,-401.94175,546.17579,-388.69234,-293.07227,521.59544,-376.19999,-401.18843,584.10968,-762.77623,-268.25143,535.82036,-784.47916,-440.23772,478.84097,-777.38823,-310.20856,431.07004,-761.34301,-418.23799,621.34374,-453.71740,-591.66305,657.35509,-542.77083,-400.79766,608.88024,-695.83734,-583.68348,664.26313,-637.59087,-267.28698,1028.23513,-501.81235,-210.90789,946.83179,-351.45213,-166.88233,980.56492,-630.72650,-201.19880,885.49753,-482.83323,-194.80302,886.92310,-517.24465,-261.85728,761.92360,-220.11911,-334.76790,658.30906,-220.18521,-289.91961,685.44152,-171.16150,-170.04874,708.10690,-238.33085,-107.53979,745.15473,-308.95580,-87.16059,708.48001,-289.66705,-223.79497,805.41044,-777.40099,-313.65237,703.12847,-778.74942,-264.90204,715.08719,-828.64957,-152.29723,729.85198,-734.50573,-94.51485,770.71486,-657.00349,-86.23044,725.30446,-651.04925,-488.60901,540.45629,-494.33688,-487.69220,545.38214,-684.94562,-483.59240,535.38863,-498.77497,-470.16629,547.00255,-658.19885,0.77000000,0.02151252,0.02236719,0.05970427
0.78000000,-10.39224965,0.92801364,-2.36030512,-0.42132803,0.61635972,-0.58109325,87.66904884,-0.49301896,3.90347475,96.24026844,1.67970956,20.46467777,-11.01661248,-7.47744793,86.28859317,-4.53881107,5.09698675,96.19129512,1.67885481,18.14962868,-13.52442691,-7.47744793,-41.51355946,10.24479291,-2.22429722,51.03567120,-34.96109932,22.20503701,130.17934591,102.65626243,28.40446609,-15.28114266,16.45659386,138.49753819,94.79020218,79,0.78000000,-126.92273,458.37418,-402.85718,-71.13988,412.25978,-406.56175,-248.49440,95.13180,-429.93370,-311.59134,56.56768,-478.84939,-131.65105,40.52909,-389.38885,-88.96849,60.88114,-443.79622,-116.53990,458.19845,-769.53348,-89.20385,380.71009,-782.32886,-244.71734,98.83654,-759.29272,-310.10241,58.17503,-713.41308,-133.61452,42.57676,-799.31831,-86.99127,60.25811,-746.84867,-103.13618,302.18489,-426.34255,-141.26638,425.13799,-376.87013,-169.52206,311.73196,-375.26179,-170.68121,416.58877,-787.15400,-213.77263,296.38193,-783.22057,-377.93582,600.25603,-481.30689,-267.79369,589.27142,-462.95346,-258.13261,561.20167,-405.33264,-397.84854,549.77221,-387.78753,-289.35661,523.90809,-375.86416,-398.06831,587.22592,-761.73905,-265.80591,537.27384,-783.45356,-438.45273,482.35580,-775.71313,-308.89309,433.18898,-760.23281,-414.00044,625.73787,-452.68999,-587.53258,663.26095,-541.26138,-397.62209,612.41097,-694.59479,-580.40351,669.39891,-636.83934,-262.16126,1032.40837,-500.95682,-204.90040,951.12788,-350.99755,-161.82983,985.00653,-630.14614,-196.38737,889.25563,-482.57070,-189.83955,891.02824,-516.57515,-255.17132,766.13051,-219.47997,-328.29490,662.36751,-218.90779,-283.04030,689.64653,-170.29971,-163.70717,712.34663,-238.09991,-101.45403,749.07561,-309.34067,-81.02917,712.65914,-290.06816,-216.75698,809.28789,-776.94772,-306.15210,706.53555,-779.90960,-256.72493,718.58899,-828.10357,-144.51369,733.87973,-733.75160,-87.29943,774.95059,-655.83050,-78.51355,729.54532,-650.12620,-485.47507,545.48025,-492.83471,-485.09140,549.61774,-683.46143,-480.14978,540.93606,-496.34534,-468.26019,551.17261,-655.84461,0.78000000,0.02171582,0.02247263,0.06086251
0.79000000,-10.99933392,0.75749420,-2.38028669,-0.41781877,0.62051629,-0.57927120,87.42440391,-0.11616130,3.75640894,95.64528454,1.66932513,20.56731451,-11.06053736,-7.47751599,86.10475444,-4.74325622,5.32985999,95.55499935,1.66774936,18.27877420,-13.47336152,-7.47751599,-41.05130168,10.22638741,-1.96646778,51.14527269,-34.86035287,22.31155497,130.23342105,102.66601838,29.02119647,-15.57846550,16.46881674,138.42495469,94.70699916,80,0.79000000,-124.89674,458.50404,-402.86970,-69.14285,411.38663,-406.88934,-248.43537,95.16175,-429.88661,-311.59576,56.65135,-478.83749,-131.65085,40.48609,-389.63488,-88.85130,60.88829,-443.98518,-115.17467,457.31134,-768.34470,-88.12640,380.10909,-782.07228,-244.62272,98.89830,-759.29826,-310.07003,58.21166,-713.36744,-133.62911,42.56275,-799.33163,-86.95585,60.25619,-746.88158,-101.91459,301.42052,-426.61873,-139.05597,424.62957,-377.32608,-168.24104,311.56020,-375.51277,-169.34178,416.65052,-787.43107,-213.19999,296.10887,-782.63588,-373.74908,603.68008,-480.75670,-262.74539,590.25037,-463.76089,-254.49211,562.96483,-404.70580,-393.83313,552.91202,-387.32288,-285.91982,526.25268,-375.32128,-394.99578,590.53773,-760.54997,-263.37310,539.09780,-782.85224,-436.78657,486.11118,-773.97339,-307.65930,435.56662,-759.45846,-409.77964,630.62752,-451.46691,-583.41472,669.53015,-539.64640,-394.67829,615.08648,-690.70192,-576.43408,675.08644,-635.45066,-257.39718,1037.23005,-500.42833,-199.27041,955.86748,-350.53494,-157.17368,989.94959,-629.70006,-192.14276,893.45988,-482.81791,-185.17439,895.79170,-515.95472,-248.79412,770.74124,-218.85955,-321.79677,666.74876,-218.07778,-276.46346,694.06277,-169.74507,-157.45832,716.99890,-238.15906,-95.66852,753.64148,-309.64221,-75.01626,717.35279,-290.93116,-210.57160,813.80693,-776.48158,-299.80666,710.51552,-781.37513,-249.61877,722.64654,-827.50093,-137.51703,738.47296,-733.24764,-80.68493,779.62952,-654.86172,-71.45707,734.26276,-649.45873,-482.90722,551.09983,-489.89746,-482.53183,553.42552,-680.54586,-477.03923,546.73931,-494.00356,-465.53810,555.90271,-651.87304,0.79000000,0.02167733,0.02245270,0.06083188
0.80000000,-11.56977934,0.20079504,-2.44369929,-0.41434826,0.62490852,-0.57743387,87.00392974,0.38865956,3.17307733,94.89371570,1.65620778,20.61160416,-11.70201356,-7.47823447,85.96541078,-5.11515110,5.98856539,95.03617736,1.65869420,18.91775439,-12.70664924,-7.47823447,-40.56958516,10.49799070,-1.01491177,51.13973555,-35.29003151,22.33489492,130.48476092,102.64006600,29.91080036,-15.44447184,17.19245034,137.79522913,93.93394746,81,0.80000000,-122.74292,458.08583,-403.26318,-67.12084,410.55900,-407.14923,-248.32114,95.19737,-429.73543,-311.57540,56.57931,-478.59740,-131.66330,40.40634,-389.91781,-88.76099,60.89036,-444.14112,-114.05326,456.25736,-766.83024,-87.30717,379.70716,-782.16814,-244.60675,98.93298,-759.22462,-310.04975,58.23460,-713.33076,-133.65373,42.55436,-799.34579,-86.94439,60.28931,-746.95055,-100.69187,300.64277,-426.86960,-136.79222,424.02841,-377.60566,-167.33524,311.75407,-375.10751,-168.39327,416.67434,-787.53558,-211.78774,296.93010,-783.81559,-369.66987,607.50355,-479.75354,-259.27843,592.63543,-462.39987,-251.01667,564.94137,-403.35335,-390.11686,556.11358,-386.68588,-282.68932,528.33143,-374.59226,-392.09037,594.16581,-759.27633,-261.14081,541.06575,-782.33820,-435.28416,490.22827,-772.25614,-306.77768,438.08457,-758.36390,-405.69352,635.52899,-450.42078,-579.32662,676.03308,-538.02541,-391.72640,618.43782,-687.52927,-572.46225,681.20649,-633.94734,-252.91343,1042.72089,-500.29458,-193.86254,961.21183,-350.04491,-152.87902,995.44631,-629.36965,-187.90389,898.61269,-482.80434,-180.71429,901.21478,-515.41476,-242.73719,775.72094,-218.36138,-315.62134,671.67243,-217.86362,-270.10433,698.82578,-169.48237,-151.34437,721.99069,-238.50979,-90.12024,758.85805,-309.94296,-69.15202,722.49952,-291.98884,-205.25553,818.91323,-776.03942,-293.48886,714.77906,-780.95191,-243.52336,727.43691,-827.12200,-131.36406,743.70245,-732.86423,-74.73003,784.73463,-654.19567,-65.15374,739.47014,-649.06231,-480.28072,556.78967,-487.45512,-480.06283,557.89707,-678.11448,-474.05784,552.58774,-492.15194,-462.85185,561.03789,-648.69606,0.80000000,0.02157329,0.02239876,0.06062347
0.81000000,-12.05428283,0.20870285,-2.19686557,-0.41086185,0.63011189,-0.57672460,86.53733250,0.30184079,3.15847477,94.15870679,1.64337945,20.70369214,-11.71008268,-7.47828407,85.51982941,-4.92678307,5.99501206,94.19979736,1.64409662,19.00277554,-12.68422680,-7.47828407,-40.07311040,10.52056939,-1.08211861,51.06782609,-35.14366738,22.37520387,130.43642480,102.63107943,30.22781525,-15.51806940,17.16551260,137.70386399,93.87799116,82,0.81000000,-120.41841,457.35711,-403.64735,-65.05823,409.69931,-407.44513,-248.21014,95.19102,-429.49471,-311.54522,56.39201,-478.18276,-131.68422,40.35622,-390.13692,-88.69689,60.88107,-444.24393,-113.24535,455.52903,-765.65554,-86.81167,379.52750,-782.62551,-244.65152,98.96143,-759.13355,-310.03685,58.25467,-713.28843,-133.68743,42.53814,-799.37773,-86.94899,60.35325,-747.04982,-99.52235,299.87114,-427.10137,-134.76570,423.52218,-377.66097,-165.85949,311.32459,-375.04071,-167.90095,416.64089,-787.17603,-209.78463,298.84095,-786.38472,-365.85464,611.53025,-478.33186,-255.78153,595.22500,-460.85032,-247.21374,567.26161,-401.76993,-386.61254,559.93444,-385.34546,-279.51968,530.21402,-373.80917,-389.29204,598.13411,-758.04968,-259.23967,543.03711,-781.54774,-433.96910,494.81275,-770.74298,-306.25438,440.79564,-756.94028,-401.78472,640.28265,-449.61236,-575.28859,682.65107,-536.35964,-388.54741,624.07146,-688.69287,-568.76106,687.62386,-632.45707,-248.75194,1048.75140,-500.09350,-188.55601,967.28020,-349.49235,-148.88974,1001.43001,-629.06583,-183.61253,904.71943,-482.43310,-176.47075,907.20365,-515.04505,-236.95340,781.05656,-218.07535,-309.77929,677.15183,-218.13371,-263.98342,703.98827,-169.45641,-145.52547,727.30209,-239.06367,-84.75004,764.43552,-310.47966,-63.55518,728.02278,-292.97488,-200.59219,824.57966,-775.73477,-287.99416,719.92451,-780.37591,-238.29999,733.01516,-826.85287,-126.05096,749.46292,-732.44303,-69.42813,790.32011,-653.86403,-59.67910,745.23399,-649.08450,-476.73609,562.18021,-487.23197,-477.60602,564.16025,-677.88133,-471.18551,558.18138,-491.32755,-460.47061,566.34637,-649.15407,0.81000000,0.02147602,0.02234821,0.06080168
0.82000000,-12.48232399,0.25881675,-1.82375841,-0.40750016,0.63570905,-0.57630241,85.97439028,0.03371498,3.16715227,93.38100516,1.62980600,20.86473954,-11.76175468,-7.47833805,84.97555523,-4.61753052,5.91498685,93.25859408,1.62766952,19.08726261,-12.66030799,-7.47833805,-39.56539958,10.61113743,-1.20750970,51.05632708,-35.00905198,22.40673325,130.35787965,102.61995527,30.44231513,-15.57733683,17.23670882,137.49983888,93.80816561,83,0.82000000,-118.34918,456.63053,-403.78286,-63.20339,408.79091,-407.67510,-248.15244,95.13176,-429.22063,-311.54835,56.28876,-477.90378,-131.69328,40.39368,-390.24742,-88.67524,60.87444,-444.35032,-112.77462,455.40481,-765.14899,-86.66927,379.43202,-783.04313,-244.72267,98.98265,-759.05307,-310.02820,58.28268,-713.19826,-133.74086,42.50180,-799.45958,-86.94485,60.42995,-747.17459,-98.49245,299.20400,-427.29354,-132.96489,423.08932,-377.46528,-163.85361,310.29618,-375.33082,-167.78556,416.72264,-786.64823,-209.04136,300.04643,-787.54265,-362.04141,615.60808,-476.80511,-251.72385,596.78832,-460.81807,-243.33736,569.59657,-400.33941,-383.13889,564.22062,-383.69471,-276.36397,532.37330,-372.92872,-386.55342,602.38577,-756.95312,-257.57569,545.20820,-780.78709,-432.84973,499.77744,-769.43685,-305.97446,443.83165,-755.74514,-398.02656,645.14380,-448.72897,-571.35367,689.50324,-534.60540,-385.41630,630.27162,-690.34298,-565.09774,694.31102,-630.84289,-244.97824,1055.22385,-499.45098,-183.31318,973.93498,-348.91480,-145.17794,1007.77608,-628.65851,-179.48543,911.47861,-482.02541,-172.49727,913.67801,-514.83850,-231.41148,786.77752,-217.95690,-304.00348,682.94595,-218.25283,-258.15505,709.50293,-169.58071,-140.01326,732.88696,-239.75745,-79.54482,770.25011,-311.23842,-58.22992,733.85743,-293.92333,-196.45323,830.86825,-775.45836,-283.62876,726.05921,-780.50373,-233.85795,739.31141,-826.53028,-121.46791,755.72039,-732.17371,-64.71398,796.44595,-653.78004,-54.96613,751.41781,-649.00937,-473.18189,567.70245,-487.24825,-475.22247,570.93372,-677.88386,-468.51902,563.95690,-490.62770,-458.15688,571.91947,-650.07571,0.82000000,0.02158847,0.02240664,0.06133133
0.83000000,-12.95394711,0.24900794,-1.57127562,-0.40423869,0.64106744,-0.57480855,85.47696279,0.03375568,3.13086144,92.63810475,1.61683994,21.25634520,-11.94767398,-7.47858280,84.50640258,-4.58896122,5.87373015,92.33507056,1.61155100,19.20312628,-12.67832693,-7.47858280,-38.87962735,10.57356996,-1.23862230,50.84189857,-34.62327819,22.40266563,130.05128866,102.57742798,30.72838214,-15.62988870,17.52459100,137.07528530,93.50840938,84,0.83000000,-116.73171,455.99550,-403.63177,-61.70497,407.96350,-407.62476,-248.12559,95.08506,-428.88107,-311.58550,56.31399,-477.84742,-131.66347,40.48968,-390.30806,-88.69495,60.88119,-444.50665,-112.62953,455.68804,-765.10393,-86.85730,379.34698,-783.25106,-244.82000,98.98097,-758.94732,-310.01793,58.31151,-713.08053,-133.81685,42.44169,-799.58835,-86.92828,60.51635,-747.36259,-97.67441,298.72718,-427.41749,-131.21162,422.70247,-377.03862,-162.53604,310.01461,-374.70308,-167.98624,416.93022,-786.23323,-210.44813,299.45544,-785.77597,-357.84116,620.21634,-475.11601,-247.92886,597.88858,-461.31552,-239.85310,571.83347,-399.01299,-379.64423,568.68904,-382.32456,-273.28296,535.05431,-371.94545,-383.93898,606.87939,-755.96773,-256.00693,547.69895,-780.35266,-431.91356,504.95044,-768.10019,-305.85567,447.13784,-754.75619,-394.20703,650.28557,-447.70865,-567.50386,696.76199,-532.87266,-382.63584,634.60220,-687.07305,-561.43240,701.27783,-629.17790,-241.61646,1062.05761,-498.37115,-178.16555,980.83657,-348.49289,-141.85003,1014.61348,-628.23985,-175.66975,918.56641,-481.81797,-168.85106,920.64603,-514.66097,-226.03470,792.86641,-217.93003,-298.85079,689.07390,-218.90419,-252.56130,715.25532,-169.89303,-134.69295,738.73833,-240.59802,-74.54298,776.44154,-312.13114,-53.12780,739.96152,-295.05207,-192.92162,837.79496,-774.99687,-279.13694,732.39999,-778.81986,-230.17842,746.22636,-826.24314,-117.53381,762.50694,-732.12122,-60.61028,803.16703,-653.79223,-50.83693,757.59985,-647.71599,-470.86202,573.89670,-484.96408,-473.05200,576.42108,-675.60476,-465.82695,570.57099,-488.82440,-455.86103,577.98491,-646.84257,0.83000000,0.02167196,0.02244992,0.06209939
